scan_num, scan_time, type, bpi, bpi_mz, tic, num_peaks, num_deisotoped
4005,55.1348,1,1.604026E+07,527.93512,5.147127E+08,11139,0
4012,55.2273,1,1.227897E+07,527.93512,4.960052E+08,11301,0
4019,55.3075,1,1.879703E+07,714.87219,6.125868E+08,10774,0
4026,55.3880,1,2.220771E+07,714.87219,7.412531E+08,11120,0
4033,55.4658,1,2.434726E+07,510.96753,6.966519E+08,10589,0
4040,55.5353,1,4.338525E+07,510.96722,9.426643E+08,9596,0
4047,55.6072,1,5.639378E+07,510.96783,1.040036E+09,9117,0
4054,55.7023,1,8.82457E+07,765.94849,1.397678E+09,7980,0
4061,55.7767,1,1.212705E+08,457.71475,1.540186E+09,7691,0
4068,55.8732,1,1.491195E+08,457.71405,1.648616E+09,6622,0
4075,55.9515,1,1.684124E+08,457.71387,1.735514E+09,6554,0
4082,56.0532,1,1.508177E+08,457.71396,1.544665E+09,6914,0
4089,56.1568,1,1.600751E+08,457.71378,1.665307E+09,6706,0
4096,56.2363,1,1.314774E+08,457.71405,1.442224E+09,7205,0
4103,56.3378,1,1.289555E+08,457.71420,1.620333E+09,7197,0
4110,56.4300,1,9.501462E+07,457.71448,1.413484E+09,7536,0
4117,56.5175,1,1.095642E+08,457.71420,1.77653E+09,7230,0
4124,56.6123,1,7.24592E+07,457.71475,1.567134E+09,7399,0
4131,56.6743,1,7.91635E+07,493.27615,1.625854E+09,7465,0
4138,56.7485,1,7.687074E+07,493.27655,1.460346E+09,7647,0
4145,56.8358,1,8.644958E+07,493.27646,1.61319E+09,7974,0
4152,56.9105,1,7.971134E+07,493.27625,1.398599E+09,7576,0
4159,56.9938,1,8.595306E+07,674.87646,1.425648E+09,7635,0
4166,57.0932,1,5.961924E+07,674.87708,9.973188E+08,7899,0
4173,57.1857,1,4.127818E+07,674.87476,7.084577E+08,7958,0
4180,57.2545,1,3.931727E+07,493.27673,7.910726E+08,9208,0
4187,57.3382,1,2.861215E+07,492.28400,7.20638E+08,10147,0
4194,57.4330,1,4.424398E+07,492.28369,7.311341E+08,9787,0
4201,57.5107,1,5.302146E+07,492.28369,7.116379E+08,9344,0
4208,57.5895,1,5.6065E+07,492.28369,8.098381E+08,9565,0
4215,57.6705,1,5.617423E+07,735.67859,7.822013E+08,9328,0
4222,57.7655,1,6.708225E+07,735.67853,7.15287E+08,10049,0
4229,57.8752,1,7.044818E+07,735.67798,7.382813E+08,10351,0
4236,57.9590,1,4.658121E+07,735.67816,5.484362E+08,10607,0
4243,58.0638,1,3.067789E+07,735.67798,5.056177E+08,10842,0
4250,58.1518,1,1.559012E+07,735.67871,4.695248E+08,11341,0
4257,58.2420,1,8059735,935.10767,4.253045E+08,11499,0
4264,58.3393,1,1.056991E+07,935.10742,4.262936E+08,11770,0
4271,58.4270,1,8915782,935.10712,3.691555E+08,11495,0
4278,58.5198,1,5908793,935.10687,3.55969E+08,11296,0
4285,58.6193,1,6371608,797.12280,3.532017E+08,12013,0
4292,58.7072,1,6027226,797.12219,3.536939E+08,11085,0
4299,58.8145,1,2949523,520.29877,3.03615E+08,12383,0
4306,58.9057,1,3382832,647.01355,3.505119E+08,11169,0
4313,58.9953,1,4869081,471.71167,3.426099E+08,12286,0
4320,59.0832,1,6263316,649.02386,3.595363E+08,12491,0
4327,59.1683,1,1.131642E+07,649.02386,4.02118E+08,11152,0
4334,59.2545,1,1.802129E+07,541.96625,5.201213E+08,10603,0
4341,59.3397,1,3.322124E+07,541.96674,6.597594E+08,10437,0
4348,59.4310,1,4.97107E+07,541.96674,8.234286E+08,9603,0
4355,59.5173,1,6.06381E+07,541.96661,9.268076E+08,8967,0
4362,59.5935,1,6.000811E+07,541.96674,9.587655E+08,9319,0
4369,59.6808,1,5.514228E+07,541.96686,9.819805E+08,9036,0
4376,59.7630,1,5.703241E+07,682.00873,9.535137E+08,8701,0
4383,59.8360,1,5.530122E+07,682.00891,8.837977E+08,9039,0
4390,59.9287,1,4.808305E+07,682.00861,7.851272E+08,9308,0
4397,60.0387,1,3.641811E+07,682.00861,7.61546E+08,9587,0
4404,60.1280,1,3.294415E+07,677.33734,6.073952E+08,9737,0
4411,60.2085,1,3.769605E+07,677.33752,6.391013E+08,9349,0
4418,60.3035,1,2.928772E+07,677.33734,6.235266E+08,9985,0
4425,60.4078,1,3.122081E+07,531.62726,6.942925E+08,9476,0
4432,60.4947,1,4.572649E+07,531.62726,7.897755E+08,9096,0
4439,60.5783,1,4.6406E+07,531.62726,7.487058E+08,9340,0
4446,60.6703,1,4.592836E+07,663.00177,7.925093E+08,9947,0
4453,60.7470,1,4.65923E+07,663.00177,7.583971E+08,9655,0
4460,60.8370,1,4.158162E+07,663.00208,7.225169E+08,9694,0
4467,60.9402,1,2.605187E+07,482.28860,6.027874E+08,9856,0
4474,61.0303,1,2.763798E+07,482.28842,6.036547E+08,10285,0
4481,61.1200,1,2.211266E+07,482.28842,5.481258E+08,10772,0
4488,61.2087,1,1.358838E+07,639.85718,5.155072E+08,10540,0
4495,61.2915,1,1.401663E+07,639.85748,5.081578E+08,11122,0
4502,61.3925,1,2.652433E+07,725.01532,5.709044E+08,10365,0
4509,61.4757,1,7.13262E+07,725.01550,8.087907E+08,10216,0
4516,61.5598,1,1.013841E+08,725.01447,8.825149E+08,9345,0
4523,61.6498,1,1.639608E+08,725.01398,1.179651E+09,7914,0
4530,61.7378,1,1.650682E+08,725.01398,1.175962E+09,7990,0
4537,61.8298,1,1.586578E+08,725.01410,1.074777E+09,7800,0
4544,61.9430,1,1.612861E+08,725.01361,1.05832E+09,7232,0
4551,62.0505,1,1.09804E+08,725.01410,7.733819E+08,8674,0
4558,62.1430,1,8.165412E+07,725.01410,6.376774E+08,9799,0
4565,62.2477,1,5.191338E+07,725.01465,5.383705E+08,10475,0
4572,62.3375,1,3.660284E+07,725.01483,5.308311E+08,11262,0
4579,62.4237,1,1.739502E+07,725.01532,4.472645E+08,11251,0
4586,62.5187,1,1.232515E+07,734.34686,3.941225E+08,11118,0
4593,62.6047,1,1.381256E+07,734.34705,4.371274E+08,11305,0
