scan_num, scan_time, type, bpi, bpi_mz, tic, num_peaks, num_deisotoped
4126,56.6367,2,3327288.5,565.27930,59570072,126,0
4127,56.6413,2,3422278.75,565.27930,58184380,122,0
4128,56.6515,2,29046500,540.79596,165277728,96,0
4129,56.6593,2,2677929,565.27985,52178764,183,0
4130,56.6670,2,15557694,645.85486,29594948,73,0
4132,56.6857,2,443221.69,390.68118,3132704.5,44,0
4133,56.6940,2,113947.64,191.66156,1895988,36,0
4134,56.7043,2,482780.72,907.04492,5034000,122,0
4135,56.7175,2,10180104,540.79651,54701524,122,0
4136,56.7248,2,24157.01,1646.81482,354691.22,49,0
4137,56.7390,2,1109671.63,1008.52612,8376096,129,0
4139,56.7585,2,928040.25,733.34631,11005076,100,0
4140,56.7742,2,486183.44,540.79541,2342917.25,76,0
4141,56.7860,2,466444.81,333.19281,1873811.25,43,0
4142,56.7978,2,32754266,730.40656,195773920,90,0
4143,56.8022,2,206795.56,662.39691,1041705.94,61,0
4144,56.8243,2,486194.41,1049.52478,4666194.5,95,0
4146,56.8433,2,1123924.13,1008.52698,8129668,130,0
4147,56.8607,2,1855826.25,447.23398,10862780,88,0
4148,56.8698,2,1053676.88,560.31744,7578793,115,0
4149,56.8793,2,611854.56,557.25513,4114414,96,0
4150,56.8913,2,211763.94,967.45007,2506483,120,0
4151,56.9017,2,2920116.25,714.36774,4578669,43,0
4153,56.9240,2,16096003,565.27905,66412604,76,0
4154,56.9353,2,894213.63,540.79553,5187049,93,0
4155,56.9463,2,94636.21,966.94824,994029.5,69,0
4156,56.9597,2,3157540.25,601.28101,5401405.5,91,0
4157,56.9675,2,30102.71,421.23236,482482.03,42,0
4158,56.9817,2,429705.81,560.31537,3327627.5,77,0
4160,57.0015,2,307875.59,760.36865,1426995.13,52,0
4161,57.0210,2,417386.97,797.91895,2176013.25,57,0
4162,57.0327,2,836807.75,657.35431,5880970,86,0
4163,57.0430,2,11069.9,603.81152,253790.38,47,0
4164,57.0578,2,18237.64,1250.67114,128233.21,31,0
4165,57.0803,2,333336.44,827.44977,2938385,126,0
4167,57.1033,2,48261.39,720.41309,830693.44,104,0
4168,57.1272,2,276566.06,414.22800,1721979.75,85,0
4169,57.1465,2,461120.19,464.75174,1787376.75,69,0
4170,57.1573,2,158728.73,191.65880,1316055.63,17,0
4171,57.1657,2,20526.57,880.79095,501218.88,53,0
4172,57.1788,2,19442308,646.35608,35388524,30,0
4174,57.1933,2,7818131.5,618.84839,48875864,87,0
4175,57.2080,2,40335408,412.56790,279649568,82,0
4176,57.2158,2,12387534,730.40637,91512488,107,0
4177,57.2240,2,2701684.5,654.59424,19418074,153,0
4178,57.2335,2,98559.29,600.39166,1185162.88,73,0
4179,57.2427,2,409847.13,728.35675,3626181.25,126,0
4181,57.2645,2,1433094.38,1104.61499,5164828.5,57,0
4182,57.2810,2,936842.69,798.41809,6474568.5,88,0
4183,57.2913,2,79877.36,513.77966,995723.81,74,0
4184,57.3058,2,790335.56,795.40967,8743636,95,0
4185,57.3167,2,76258.91,764.41437,832149.56,47,0
4186,57.3283,2,423445.09,510.27643,1342858.25,64,0
4188,57.3518,2,144035.56,440.74091,1212434.25,63,0
4189,57.3683,2,63653.29,812.52295,927546.94,63,0
