scan_num, scan_time, type, bpi, bpi_mz, tic, num_peaks, num_deisotoped
45005,78.5464,2,37251.29,1297.72681,178981.22,6,0
45006,78.5479,2,3902.47,302.32901,43587.25,1,0
45007,78.5500,2,20188.22,120.08097,228858.66,18,0
45008,78.5522,2,9516.37,200.13948,64331.68,5,0
45009,78.5544,2,16551.5,210.05472,105020.16,9,0
45010,78.5566,2,18918.92,210.01009,38611.31,1,0
45011,78.5587,2,3816.29,302.32294,20966.71,2,0
45012,78.5609,2,10884.09,120.08089,154758.78,14,0
45013,78.5631,2,15286.7,120.08111,135691.72,11,0
45014,78.5653,2,6957.72,1083.64050,48869.1,2,0
45015,78.5675,2,38924.88,209.26921,61972.59,1,0
45016,78.5696,2,10131.82,211.58018,51083.45,5,0
45018,78.5722,2,60248.15,704.36591,513470.47,4,0
45019,78.5744,2,10466.34,120.08098,48212.09,2,0
45020,78.5766,2,29108.21,209.74521,102091.84,7,0
45021,78.5786,2,31328.9,209.28755,72018.75,3,0
45022,78.5793,2,296080.31,209.26210,519528.81,2,0
45023,78.5814,2,8645.79,159.09195,73083.39,8,0
45024,78.5836,2,4266.12,302.32593,30093.77,2,0
45025,78.5858,2,4495.07,302.32291,41849.23,4,0
45026,78.5880,2,32381.83,209.42662,85028.34,6,0
45027,78.5902,2,22081.32,209.31142,60719.63,3,0
45028,78.5923,2,86593.79,604.36462,191482.53,9,0
45029,78.5945,2,11304.28,211.58005,47507.18,2,0
45031,78.5995,2,6091.2,120.08075,37674.06,2,0
45032,78.6017,2,36482.68,209.36821,50990.27,1,0
45033,78.6026,2,41887.47,116.07082,336148,8,0
45034,78.6048,2,12857.7,282.14429,159608.27,13,0
45035,78.6070,2,30346.76,228.13448,223062.72,13,0
45036,78.6092,2,15971.6,120.08103,53482.39,3,0
45037,78.6113,2,50481.53,322.18777,262060.69,19,0
45038,78.6135,2,32737.0,129.10246,158966.11,12,0
45039,78.6157,2,6906.77,1189.62854,76907.27,2,0
45040,78.6179,2,3388.84,302.26935,32869.45,1,0
45041,78.6201,2,29734.91,209.89392,52588.65,1,0
45042,78.6223,2,16212.15,211.56947,31210.09,1,0
45044,78.6259,2,28815.92,201.12343,245559.28,19,0
45045,78.6280,2,34742.92,209.44380,57671.62,2,0
45046,78.6296,2,26455.37,209.20894,167801.16,8,0
45047,78.6313,2,23717.76,159.09169,185105.22,11,0
45048,78.6334,2,99470.12,120.08104,597925.62,35,0
45049,78.6354,2,54445.96,120.08108,585322.06,38,0
45050,78.6375,2,22580.76,120.08099,322336.75,30,0
45051,78.6397,2,54790.73,187.14410,279915.25,16,0
45052,78.6419,2,38969.09,120.08104,254855.86,17,0
45053,78.6441,2,9959.44,322.18668,127885.98,11,0
45054,78.6463,2,6997.19,147.11234,66373.11,3,0
45055,78.6485,2,17575.38,211.56621,68946.48,5,0
45057,78.6511,2,14948.84,120.08103,156207.92,2,0
45058,78.6532,2,36515.73,209.20079,69873.3,2,0
45059,78.6554,2,22944.71,210.21617,113443.92,7,0
45060,78.6576,2,2906.4,302.27444,20921.8,1,0
45061,78.6587,2,67584.17,429.24588,988088.38,28,0
45062,78.6608,2,35650.5,322.18707,572059.69,44,0
