scan_num, scan_time, type, bpi, bpi_mz, tic, num_peaks, num_deisotoped
45000,78.5370,2,18344.97,302.30673,69373.66,7,0
45001,78.5393,2,38134.11,209.32118,56660.18,1,0
45002,78.5415,2,16256.59,302.31104,67122.7,6,0
45003,78.5437,2,15583,211.57614,40151.69,1,0
45005,78.5463,2,37251.29,1297.72678,178981.2,6,0
45006,78.5480,2,17640.03,302.28608,43587.25,1,0
45007,78.5500,2,20188.22,120.08097,228858.7,18,0
45008,78.5522,2,12405.16,302.30643,64331.68,5,0
45009,78.5543,2,16551.5,210.05472,105020.2,9,0
45010,78.5565,2,18918.92,210.01009,38611.3,1,0
45011,78.5587,2,6093.84,302.27935,20966.71,2,0
45012,78.5608,2,10884.09,120.08088,154758.8,14,0
45013,78.5630,2,15286.7,120.08111,135691.7,11,0
45014,78.5653,2,17677.29,302.29706,48869.1,2,0
45015,78.5675,2,38924.88,209.26921,61972.59,1,0
45016,78.5697,2,10131.82,211.58019,51083.45,5,0
45018,78.5722,2,81135.45,302.28502,513470.5,4,0
45019,78.5743,2,10590.2,302.29420,48212.09,2,0
45020,78.5765,2,29108.21,209.74522,102091.8,7,0
45021,78.5787,2,31328.9,209.28755,72018.75,3,0
45022,78.5793,2,296080.3,209.26210,519528.8,2,0
45023,78.5815,2,14585.11,302.30663,73083.39,8,0
45024,78.5837,2,10558.79,302.28300,30093.77,2,0
45025,78.5858,2,6322.335,302.27974,41849.23,4,0
45026,78.5880,2,32381.83,209.42661,85028.34,6,0
45027,78.5902,2,22081.32,209.31141,60719.63,3,0
45028,78.5923,2,86593.79,604.36461,191482.5,9,0
45029,78.5945,2,11304.28,211.58005,47507.18,2,0
45031,78.5995,2,10260.86,302.31810,37674.06,2,0
45032,78.6017,2,36482.68,209.36821,50990.27,1,0
45033,78.6027,2,41887.47,116.07082,336148,8,0
45034,78.6048,2,12857.7,282.14428,159608.3,13,0
45035,78.6070,2,30346.76,228.13447,223062.7,13,0
45036,78.6092,2,15971.6,120.08104,53482.39,3,0
45037,78.6113,2,50481.53,322.18778,262060.7,19,0
45038,78.6135,2,32737,129.10246,158966.1,12,0
45039,78.6157,2,17837,302.30919,76907.27,2,0
45040,78.6180,2,14637.09,302.31214,32869.45,1,0
45041,78.6202,2,29734.91,209.89392,52588.65,1,0
45042,78.6223,2,16212.15,211.56948,31210.09,1,0
45044,78.6258,2,28815.92,201.12343,245559.3,19,0
45045,78.6280,2,34742.92,209.44380,57671.62,2,0
45046,78.6297,2,26455.37,209.20894,167801.2,8,0
45047,78.6313,2,23717.76,159.09169,185105.2,11,0
45048,78.6333,2,99470.12,120.08104,597925.6,35,0
45049,78.6353,2,54445.96,120.08108,585322.1,38,0
45050,78.6375,2,22580.76,120.08098,322336.8,30,0
45051,78.6397,2,54790.73,187.14411,279915.3,16,0
45052,78.6418,2,38969.09,120.08104,254855.9,17,0
45053,78.6440,2,13883.28,302.30359,127886,11,0
45054,78.6463,2,10638.59,302.29133,66373.11,3,0
45055,78.6485,2,17575.38,211.56620,68946.48,5,0
45057,78.6510,2,47341.94,302.28835,156207.9,2,0
45058,78.6532,2,36515.73,209.20079,69873.3,2,0
45059,78.6553,2,22944.71,210.21617,113443.9,7,0
45060,78.6575,2,7124.541,302.31695,20921.8,1,0
45061,78.6587,2,67584.17,429.24589,988088.4,28,0
45062,78.6608,2,35650.5,322.18706,572059.7,44,0
45063,78.6630,2,9875.651,302.31784,31929.68,1,0
45064,78.6652,2,13665.53,302.28686,109836.7,9,0
45065,78.6673,2,27418.4,110.07178,186605.4,15,0
45066,78.6697,2,18421.41,120.08095,72828.38,6,0
45067,78.6718,2,8300.914,302.27958,31837.2,1,0
45068,78.6740,2,11444.98,211.55362,97555.38,9,0
45070,78.6765,2,44433.54,244.16462,411704.6,12,0
45071,78.6787,2,74848.5,120.08103,383982.7,30,0
45072,78.6793,2,63218.73,302.31960,174789,2,0
45073,78.6817,2,27757.65,202.08262,156344.9,8,0
45074,78.6837,2,8673.052,302.31705,33616.22,2,0
45075,78.6858,2,21244.5,120.08087,170268.9,12,0
45076,78.6880,2,12119.26,302.31226,87599.38,7,0
45077,78.6902,2,11713.46,302.29052,57628.01,3,0
45078,78.6923,2,105592.8,120.08105,471649.2,39,0
45079,78.6945,2,14778.97,302.29970,168040.3,14,0
45080,78.6967,2,28206.2,120.08094,255124.9,22,0
45081,78.6988,2,19312.42,616.37950,322974.4,29,0
45083,78.7023,2,13485.04,210.27303,94799.45,9,0
45084,78.7045,2,22339.32,209.88915,61412.89,2,0
45085,78.7067,2,11375.93,302.31110,24393.79,1,0
45086,78.7083,2,70156.39,110.07162,752608,35,0
45087,78.7105,2,14007.19,302.29096,55026.96,2,0
45088,78.7127,2,63376.48,803.43943,416499.1,28,0
45089,78.7148,2,37031.84,209.33500,197858,16,0
45090,78.7170,2,37641.42,120.08096,168648.6,15,0
45091,78.7193,2,26235.13,944.51588,126865.9,12,0
45092,78.7215,2,44079.86,110.07169,307198.8,23,0
45093,78.7237,2,37216.47,110.07177,314056.1,21,0
45094,78.7258,2,14381.45,171.14927,78018.69,7,0
45096,78.7293,2,20563.15,104.05320,380992.1,37,0
45097,78.7315,2,10864.75,302.29466,52834.32,5,0
45098,78.7337,2,21117.62,209.41514,153391.6,10,0
45099,78.7358,2,11390.85,120.08091,76819.2,7,0
45100,78.7372,2,71415.63,186.08745,1195036,47,0
45101,78.7392,2,119600.4,385.25550,1231970,61,0
45102,78.7413,2,13154.82,302.29113,35393.88,1,0
45103,78.7435,2,12406.88,302.28319,110103.2,11,0
45104,78.7457,2,9678.155,302.28001,43893.74,4,0
45105,78.7480,2,10640.98,302.28163,52556.59,3,0
45106,78.7502,2,32525.26,209.49925,67408.17,2,0
45107,78.7523,2,15296.58,211.56255,48339.33,2,0
45109,78.7572,2,22389.83,692.36709,231446,15,0
45110,78.7593,2,33894.96,209.25636,297268.6,25,0
45111,78.7602,2,73772.97,120.08102,267387.6,3,0
45112,78.7623,2,19252.29,209.62356,89972.23,6,0
45113,78.7645,2,9238.474,302.31103,22501.13,1,0
45114,78.7655,2,93975.01,209.84871,680396.1,19,0
45115,78.7672,2,12702.18,302.29349,32824.97,1,0
45116,78.7693,2,6288.497,120.08050,32436.73,2,0
45117,78.7715,2,9685.266,302.31820,19193.18,1,0
45118,78.7737,2,8987.383,302.32132,29214.28,1,0
45119,78.7758,2,8669.314,302.32043,28413.38,2,0
45120,78.7782,2,22312.64,120.08108,236142.7,21,0
45122,78.7817,2,11114.03,302.31773,64809.46,7,0
45123,78.7838,2,23189.56,209.62547,69992.95,1,0
45124,78.7860,2,24314.71,209.79231,90307.59,7,0
45125,78.7882,2,9127.633,302.28316,32007.59,3,0
45126,78.7903,2,11598.16,302.30990,62978.64,2,0
45127,78.7925,2,34317.23,136.07592,295284.1,20,0
45129,78.7962,2,15974.77,302.29226,30027.79,2,0
45130,78.7983,2,24217.31,209.76485,47944.07,1,0
45131,78.8005,2,6164.482,132.10198,26328.83,2,0
45132,78.8027,2,115928.2,110.07165,569671.9,32,0
45133,78.8048,2,20102.3,209.93501,43274.87,1,0
45134,78.8070,2,6141.951,302.32115,27204.01,1,0
45135,78.8085,2,49457.8,129.10239,929211.4,50,0
45136,78.8102,2,106994.9,914.50865,594192.1,18,0
45137,78.8118,2,86723.09,120.08100,686770.5,13,0
45138,78.8140,2,38086.21,120.08102,523155.7,42,0
