scan_num, scan_time, type, bpi, bpi_mz, tic, num_peaks, num_deisotoped
45004,78.5450,1,2.067386E+07,811.40667,7.142744E+08,1114,0
45017,78.5710,1,2.950425E+07,798.75695,6.125138E+08,1071,0
45030,78.5960,1,5.132878E+07,798.75730,7.374275E+08,1228,0
45043,78.6237,1,9.09001E+07,798.75790,9.692289E+08,1433,0
45056,78.6498,1,1.055452E+08,798.75746,9.339424E+08,1234,0
45069,78.6753,1,1.604855E+08,798.75752,1.377129E+09,1234,0
45082,78.7003,1,1.36861E+08,798.75707,1.21821E+09,1184,0
45095,78.7272,1,1.214698E+08,798.75712,1.223933E+09,1224,0
45108,78.7537,1,1.08085E+08,798.75678,1.318613E+09,1220,0
45121,78.7795,1,128575.7,302.30882,344459.1,9,0
45128,78.7940,1,5.998108E+07,798.75770,9.879377E+08,1344,0
45141,78.8197,1,3.499024E+07,798.75774,8.951953E+08,1351,0
45154,78.8462,1,4.694254E+07,841.77632,9.247298E+08,1480,0
45167,78.8725,1,6.084978E+07,841.77622,9.648329E+08,1397,0
45180,78.8993,1,6.603245E+07,841.77567,1.115854E+09,1314,0
45193,78.9255,1,5.814537E+07,841.77550,1.244843E+09,1359,0
45206,78.9507,1,4.261185E+07,841.77562,1.08274E+09,1335,0
45219,78.9728,1,3.185849E+07,841.77534,1.031928E+09,1298,0
45232,78.9983,1,2.294651E+07,685.88894,1.068074E+09,1272,0
45245,79.0250,1,2.967628E+07,685.88913,9.973569E+08,1303,0
45258,79.0503,1,3.147912E+07,685.88936,8.738559E+08,1293,0
45271,79.0727,1,2.983593E+07,685.88952,7.59891E+08,1320,0
45284,79.0973,1,3.040893E+07,685.88935,8.127396E+08,1424,0
45297,79.1252,1,2.885706E+07,685.88929,8.799318E+08,1351,0
45310,79.1502,1,2.092189E+07,685.88913,8.171802E+08,1299,0
45323,79.1742,1,2.329848E+07,726.47739,9.14063E+08,1247,0
45336,79.1987,1,2.636887E+07,635.35046,8.472369E+08,1242,0
45349,79.2255,1,3.467172E+07,635.35046,1.016844E+09,1187,0
45362,79.2472,1,3.592932E+07,635.35035,1.016186E+09,1179,0
45375,79.2740,1,2.853098E+07,635.35016,9.617444E+08,1139,0
45388,79.2995,1,2.589954E+07,629.38833,1.073685E+09,1202,0
45401,79.3260,1,3.368855E+07,629.38849,9.587272E+08,1228,0
45411,79.3450,1,4.195174E+07,629.38843,1.080694E+09,1265,0
45424,79.3720,1,4.641889E+07,629.38851,1.119411E+09,1229,0
45437,79.3987,1,5.633596E+07,1037.55871,1.266636E+09,1207,0
45450,79.4238,1,3.7515E+07,1037.55894,9.941311E+08,1286,0
45463,79.4528,1,3.58979E+07,1037.55920,9.659844E+08,1341,0
45465,79.4563,1,3.870312E+07,1037.55917,1.020265E+09,1325,0
45478,79.4808,1,2.791317E+07,1037.55894,8.487174E+08,1309,0
45491,79.5080,1,1.888951E+07,1037.55930,6.962256E+08,1395,0
45504,79.5357,1,1.500476E+07,673.10168,6.533122E+08,1440,0
45517,79.5615,1,1.847994E+07,886.07535,6.855987E+08,1469,0
45530,79.5880,1,1.553028E+07,886.07578,5.270736E+08,1570,0
45543,79.6172,1,1.33579E+07,886.07615,4.474462E+08,1619,0
45556,79.6447,1,1.304353E+07,886.07664,4.513627E+08,1574,0
45569,79.6725,1,1.007598E+07,886.07634,4.225166E+08,1724,0
45582,79.7002,1,7358794,886.07652,3.602704E+08,1727,0
45595,79.7278,1,5007407,652.36341,3.094091E+08,1736,0
45608,79.7538,1,6915998,652.36304,2.707674E+08,1633,0
45621,79.7828,1,1.291218E+07,652.36293,3.516367E+08,1605,0
45634,79.8105,1,1.665796E+07,652.36307,3.672902E+08,1501,0
45647,79.8373,1,2.080157E+07,652.36282,4.255669E+08,1430,0
45660,79.8663,1,2.232556E+07,652.36263,4.377346E+08,1417,0
45673,79.8940,1,1.957275E+07,652.36247,4.43454E+08,1352,0
45686,79.9203,1,2.043955E+07,652.36250,5.192689E+08,1335,0
45699,79.9493,1,1.650704E+07,868.81774,5.723606E+08,1323,0
45712,79.9768,1,1.262513E+07,868.81818,5.494778E+08,1420,0
45725,80.0043,1,1.364049E+07,784.40582,7.09597E+08,1374,0
45738,80.0302,1,1.981108E+07,731.62643,9.473594E+08,1466,0
45751,80.0577,1,2.548371E+07,731.62644,9.583987E+08,1306,0
45764,80.0797,1,4.106582E+07,906.77345,1.215665E+09,1260,0
45777,80.1052,1,7.180339E+07,906.77328,1.481113E+09,1184,0
45790,80.1283,1,9.19933E+07,906.77329,1.604897E+09,1245,0
45803,80.1552,1,9.685283E+07,906.77304,1.560764E+09,1197,0
45816,80.1820,1,7.988154E+07,906.77311,1.521299E+09,1248,0
45829,80.2035,1,5.535727E+07,906.77367,1.461023E+09,1232,0
45842,80.2295,1,7.877993E+07,940.52750,1.524888E+09,1245,0
45855,80.2565,1,8.915021E+07,940.52747,1.351007E+09,1224,0
45868,80.2843,1,6.91719E+07,940.52782,1.073216E+09,1208,0
45881,80.3090,1,3.951765E+07,598.36971,7.737535E+08,1286,0
45894,80.3352,1,6.167813E+07,598.36976,7.566075E+08,1236,0
45907,80.3610,1,8.921493E+07,598.36970,7.129715E+08,1142,0
45920,80.3885,1,1.283426E+08,598.36960,7.570413E+08,1045,0
45933,80.4137,1,1.597668E+08,598.36937,7.643558E+08,934,0
45946,80.4402,1,2.087022E+08,598.36934,8.852392E+08,862,0
45959,80.4672,1,2.580185E+08,598.36924,1.000906E+09,803,0
45972,80.4933,1,3.030016E+08,598.36941,1.13568E+09,749,0
45985,80.5187,1,3.2215E+08,598.36922,1.205435E+09,699,0
45998,80.5475,1,3.272432E+08,598.36935,1.265695E+09,673,0
