scan_num, scan_time, type, bpi, bpi_mz, tic, num_peaks, num_deisotoped
110,0.3032,2,6064508.5,1297.69080,51371052,50,0
111,0.3064,2,9925962,648.84583,49579388,28,0
112,0.3098,2,1945370.75,110.07131,17209334,77,0
113,0.3110,2,3243374.75,269.16068,51733904,111,0
114,0.3145,2,2537353.75,583.29865,11515097,18,0
115,0.3181,2,1818426.75,1138.60205,11065259,51,0
116,0.3217,2,2270235.75,583.29852,10475491,32,0
117,0.3254,2,7187013,649.34784,28908850,25,0
118,0.3286,2,4029882.75,1298.69397,34814648,46,0
119,0.3319,2,7513717,649.34784,32547462,44,0
121,0.3366,2,252077824,110.07127,1701624832,92,0
122,0.3389,2,174362048,110.07126,1107548288,89,0
123,0.3401,2,5203783,784.40973,81964416,80,0
124,0.3454,2,209225072,649.34894,1284255488,48,0
125,0.3478,2,164819344,649.34875,1150274944,84,0
126,0.3498,2,166620240,432.89951,1143791232,76,0
127,0.3520,2,133942760,649.85065,715038592,34,0
128,0.3540,2,108503168,649.85052,856290176,84,0
129,0.3560,2,124086648,433.23355,832131136,77,0
130,0.3583,2,9336016,648.84552,44050064,21,0
131,0.3615,2,5474159,1297.69055,46295008,54,0
132,0.3647,2,9513186,648.84576,47591300,31,0
133,0.3681,2,2189239.5,110.07124,19116258,65,0
134,0.3693,2,3958986,269.16058,63160348,93,0
135,0.3726,2,2481738.5,583.29852,11199420,20,0
136,0.3762,2,1940637.38,1138.60229,11845214,51,0
137,0.3799,2,2396627.5,583.29852,10933669,35,0
138,0.3837,2,6647303.5,649.34772,26131292,23,0
139,0.3870,2,3400248,1298.69385,31474972,74,0
140,0.3904,2,6981851,649.34772,30333406,51,0
142,0.3953,2,247882400,110.07128,1653117312,93,0
143,0.3976,2,148144848,110.07124,975970752,86,0
144,0.3988,2,5238010,784.40973,81020216,90,0
145,0.4074,2,229118000,649.34888,1370706048,51,0
146,0.4105,2,178252784,649.34863,1236169984,91,0
