scan_num, scan_time, type, bpi, bpi_mz, tic, num_peaks, num_deisotoped
2,0.0169,2,70095.38,87.00406,287459.66,6,0
3,0.0181,2,628084.5,72.93717,947024,4,0
4,0.0199,2,99995.96,113.96371,276179.5,8,0
5,0.0215,2,65578.05,88.00421,204350.09,6,0
6,0.0236,2,217982.59,128.95067,997826.94,14,0
7,0.0261,2,32612.76,121.96615,54076.66,2,0
8,0.0285,2,870134.56,113.96358,2978969.5,26,0
9,0.0310,2,16688.36,85.00680,114015.55,9,0
11,0.0418,2,86345,74.93764,222230.39,9,0
12,0.0443,2,35443.49,125.96098,164452.06,7,0
13,0.0468,2,258673.84,113.96364,804645.12,17,0
14,0.0492,2,24582.29,89.00184,99940.68,8,0
15,0.0516,2,273823.88,113.96364,721346.88,10,0
16,0.0528,2,66820.38,87.00422,358703.12,5,0
17,0.0550,2,82277.27,72.93716,278617.69,8,0
18,0.0562,2,166975.84,56.94245,521445.25,4,0
20,0.0670,2,75174.81,70.94180,166775.62,5,0
21,0.0695,2,225955.88,118.08617,373798.75,7,0
22,0.0720,2,155912,125.00248,334026.16,10,0
23,0.0745,2,196871.94,118.08616,332294.25,6,0
24,0.0769,2,29577.82,72.93718,106717.8,4,0
25,0.0794,2,16237.1,111.96838,87626.44,8,0
26,0.0819,2,55284.05,171.14906,159396.27,6,0
27,0.0844,2,25702.49,84.95970,73064.06,3,0
29,0.0952,2,23523.42,72.93716,85442.84,5,0
30,0.0977,2,39333.43,72.93715,158011.25,8,0
31,0.1001,2,6481.94,123.96420,14204.35,1,0
32,0.1026,2,16402.94,140.06805,71078.88,8,0
33,0.1051,2,229321.03,88.00418,584595.38,11,0
34,0.1076,2,41563.46,84.95969,109645.1,4,0
35,0.1088,2,106293.73,56.94243,340161.31,4,0
36,0.1112,2,1727.56,72.93700,9184.4,0,0
38,0.1220,2,83897.61,88.07567,191871.06,4,0
39,0.1245,2,10281.66,121.96612,28412.93,1,0
40,0.1270,2,30473.49,156.04196,67220.06,6,0
41,0.1295,2,45029.99,148.97688,95415.84,6,0
42,0.1320,2,102142.04,170.09625,124893.27,3,0
43,0.1345,2,2328.87,61.89892,15119.87,2,0
44,0.1370,2,28607.26,71.08553,83509.31,4,0
45,0.1395,2,21114.18,67.93486,28854.15,2,0
47,0.1503,2,7426.54,116.97209,19874.79,3,0
