scan_num, scan_time, type, bpi, bpi_mz, tic, num_peaks, num_deisotoped
1,0.0059,1,7214195.5,98.51178,52047360,889,0
10,0.0330,1,13891274,98.51168,83894464,968,0
19,0.0582,1,18346112,98.51161,101059670,940,0
28,0.0864,1,13131622,98.51170,74786336,965,0
37,0.1133,1,10294425,98.51174,59506136,890,0
46,0.1415,1,9495621,98.51174,57584724,915,0
55,0.1697,1,8561626,113.96342,53570328,951,0
59,0.1855,1,8570564,98.51178,54476832,934,0
66,0.2081,1,8389283,113.96346,51973148,911,0
70,0.2239,1,8346982.5,98.51180,53488136,958,0
71,0.2344,1,7777260,98.51180,47883864,912,0
74,0.2476,1,7701318.5,98.51180,48795496,893,0
75,0.2581,1,7916839.5,98.51179,48554872,899,0
77,0.2691,1,7789021,98.51177,50351868,916,0
78,0.2796,1,7800899,98.51180,48627344,954,0
80,0.2906,1,7583607,98.51180,48799892,906,0
81,0.3011,1,7176497.5,98.51180,45915260,881,0
82,0.3115,1,7135144,113.96346,46109848,922,0
84,0.3225,1,7246685.5,98.51179,47026268,927,0
85,0.3330,1,6876296,98.51180,43649744,901,0
86,0.3435,1,6748560.5,98.51180,43914468,866,0
87,0.3539,1,6955496,98.51180,45157152,891,0
88,0.3644,1,6785645.5,98.51182,42020796,870,0
89,0.3748,1,6655023,98.51183,44544272,914,0
90,0.3853,1,6719315,98.51183,43157212,842,0
91,0.3958,1,6690679,98.51182,42397248,852,0
92,0.4062,1,6743291.5,98.51183,46744328,953,0
93,0.4167,1,6172493.5,98.51183,41653056,903,0
96,0.4300,1,6153580.5,98.51183,40226128,872,0
97,0.4404,1,6338165,98.51182,41616252,880,0
98,0.4509,1,5883812,98.51180,41954140,908,0
99,0.4614,1,6300076,98.51181,43039752,911,0
100,0.4718,1,6319470,98.51181,44288812,972,0
101,0.4823,1,6091530.5,98.51183,41608852,900,0
102,0.4928,1,5983117,98.51181,41731980,936,0
103,0.5032,1,6018083,98.51183,40418564,896,0
104,0.5137,1,6175928.5,98.51182,41804320,891,0
106,0.5247,1,5757136,98.51184,40288372,886,0
110,0.5396,1,5606410.5,113.96349,39524440,878,0
114,0.5553,1,5636177.5,98.51184,38716620,893,0
118,0.5711,1,5454537.5,98.51184,38440240,867,0
124,0.5893,1,5596185,98.51183,39896020,918,0
128,0.6051,1,5635533.5,98.51183,37869676,871,0
133,0.6233,1,5191149.5,98.51183,37361916,846,0
137,0.6379,1,5395796.5,98.51185,38266248,893,0
142,0.6561,1,5561677,98.51184,39184708,905,0
145,0.6694,1,5175971.5,98.51186,39214752,884,0
151,0.6902,1,5116296,98.51184,36443020,878,0
155,0.7059,1,5217177,98.51184,38483128,939,0
