Dataset	ScanNumber	ScanTime	ScanType	TotalIonIntensity	BasePeakIntensity	BasePeakMZ	BasePeakSignalToNoiseRatio	IonCount	IonCountRaw	ScanTypeName
815137	26349	59.0917	2	2.3526E+07	2.912E+06	792.4077	167.8	663	3439	HCD-HMSn
815137	26350	59.0929	2	6.1993E+06	363004	404.2838	61.26	612	2985	HCD-HMSn
815137	26351	59.0941	2	7.6576E+06	479819	136.0761	46.28	473	2385	HCD-HMSn
815137	26352	59.0963	2	5.171E+06	410201	129.1319	94.37	534	2490	HCD-HMSn
815137	26353	59.0985	2	3.8443E+06	215455	127.1315	41	413	1996	HCD-HMSn
815137	26354	59.1007	2	7.9744E+06	444430	128.1349	82.54	612	3638	HCD-HMSn
815137	26355	59.1028	2	2.3317E+06	147865	129.132	53.23	482	2049	HCD-HMSn
815137	26356	59.1050	2	4.9743E+06	370521	129.1318	79.7	483	2528	HCD-HMSn
815137	26357	59.1069	1	6.6905E+09	2.979E+08	566.3222	689.2	33788	33788	HMS
815137	26358	59.1092	2	3.0373E+06	211627	128.1349	44.46	337	1614	HCD-HMSn
815137	26359	59.1103	2	3.5477E+07	3.9321E+06	129.1319	128.1	466	2732	HCD-HMSn
815137	26360	59.1116	2	1.571E+07	887305	638.306	86.43	775	3605	HCD-HMSn
815137	26361	59.1128	2	8.0155E+06	760151	538.3534	62.45	382	1835	HCD-HMSn
815137	26362	59.1140	2	7.7092E+06	480698	305.215	41.79	448	1781	HCD-HMSn
815137	26363	59.1154	2	6.0074E+06	447343	129.132	77.14	442	1859	HCD-HMSn
815137	26364	59.1167	2	6.2085E+06	802671	130.1352	117.2	487	2265	HCD-HMSn
815137	26365	59.1189	2	8.4149E+06	704311	359.2045	127.5	646	3747	HCD-HMSn
815137	26366	59.1206	2	5.1034E+06	203437	362.2367	41.47	622	3425	HCD-HMSn
815137	26367	59.1224	2	4.6473E+06	235659	128.1348	57.73	580	3134	HCD-HMSn
815137	26368	59.1245	2	4.9699E+06	414158	404.2837	127.4	679	3414	HCD-HMSn
815137	26369	59.1267	2	5.3657E+06	425287	129.1319	83.42	468	2569	HCD-HMSn
815137	26370	59.1286	1	6.6131E+09	3.1614E+08	566.3222	753.7	33390	33390	HMS
815137	26371	59.1308	2	1.5024E+06	92553	452.2839	31.85	393	1523	HCD-HMSn
815137	26372	59.1320	2	1.014E+07	790313	129.132	36.52	298	1164	HCD-HMSn
815137	26373	59.1332	2	9.6192E+06	661152	136.0761	44.69	402	1588	HCD-HMSn
815137	26374	59.1344	2	6.8731E+06	606636	129.1318	79.8	434	2177	HCD-HMSn
815137	26375	59.1356	2	6.6392E+06	559937	645.3905	68	454	1832	HCD-HMSn
815137	26376	59.1378	2	8.9993E+06	591710	131.145	113.3	766	4574	HCD-HMSn
815137	26377	59.1392	2	7.4884E+06	650988	322.188	107	648	3047	HCD-HMSn
815137	26378	59.1412	2	7.9385E+06	420002	406.2629	109.3	939	5251	HCD-HMSn
815137	26379	59.1434	2	1.3238E+06	153330	110.0719	60.46	369	1366	HCD-HMSn
815137	26380	59.1456	2	6.1906E+06	468419	130.1351	83.17	473	2217	HCD-HMSn
815137	26381	59.1477	2	5.3954E+06	353152	130.1353	80.03	569	3219	HCD-HMSn
815137	26382	59.1499	2	3.0698E+06	374050	130.1352	81.82	434	1721	HCD-HMSn
815137	26383	59.1518	1	5.7852E+09	2.644E+08	566.3223	673.1	31919	31919	HMS
815137	26384	59.1540	2	2.8896E+06	142804	136.0762	47.37	411	1954	HCD-HMSn
815137	26385	59.1554	2	3.981E+07	2.5398E+06	692.4273	181.7	1189	7265	HCD-HMSn
815137	26386	59.1566	2	1.1272E+07	1.1303E+06	185.1653	84.59	390	1465	HCD-HMSn
815137	26387	59.1578	2	1.439E+07	1.2025E+06	130.1415	116.2	545	2791	HCD-HMSn
815137	26388	59.1593	2	2.0099E+07	1.7844E+06	129.1379	171.8	525	2310	HCD-HMSn
815137	26389	59.1605	2	9.4131E+06	670869	591.3072	72.64	502	2640	HCD-HMSn
815137	26390	59.1627	2	1.6254E+07	699014	903.549	103.3	1022	6056	HCD-HMSn
815137	26391	59.1641	2	9.6601E+06	1.0139E+06	136.0761	163.3	581	2696	HCD-HMSn
815137	26392	59.1657	2	9.1091E+06	452623	130.1353	76.66	697	3901	HCD-HMSn
815137	26393	59.1674	2	5.3531E+06	303072	451.321	73.06	614	3096	HCD-HMSn
815137	26394	59.1695	2	4.0281E+06	163216	128.1349	49.53	616	3878	HCD-HMSn
815137	26395	59.1717	2	6.0838E+06	2.0001E+06	451.3209	589.8	612	2792	HCD-HMSn
815137	26396	59.1735	1	6.7419E+09	3.1588E+08	566.3223	679.6	30560	30560	HMS
815137	26397	59.1765	2	9.6442E+06	784322	130.1416	115.8	540	3273	HCD-HMSn
815137	26398	59.1777	2	8.8055E+06	648854	716.3592	64.42	502	2936	HCD-HMSn
815137	26399	59.1789	2	1.2051E+07	1.5223E+06	230.1141	90.83	405	1316	HCD-HMSn
815137	26400	59.1801	2	1.1496E+07	1.3477E+06	120.0813	103.8	409	1968	HCD-HMSn
815137	26401	59.1817	2	9.6769E+06	751275	129.132	118.9	574	3245	HCD-HMSn
815137	26402	59.1829	2	8.1798E+06	945629	649.3489	108.5	471	2428	HCD-HMSn
815137	26403	59.1844	2	8.5977E+06	406828	783.4737	59.8	641	3632	HCD-HMSn
815137	26404	59.1866	2	1.4125E+07	3.2351E+06	677.4359	555.5	690	3758	HCD-HMSn
815137	26405	59.1878	2	1.1456E+08	9.7496E+06	129.1318	137.8	621	3391	HCD-HMSn
815137	26406	59.1896	2	2.0194E+07	1.2542E+06	720.7058	151.8	920	5733	HCD-HMSn
815137	26407	59.1908	2	1.5786E+07	1.4772E+06	505.3317	174.1	773	4330	HCD-HMSn
815137	26408	59.1930	2	7.6619E+06	677219	129.1319	118.4	496	2404	HCD-HMSn
815137	26409	59.1948	1	5.4412E+09	2.4664E+08	566.3228	609.9	30561	30561	HMS
815137	26410	59.1971	2	1.104E+07	814549	692.4276	124.9	753	4877	HCD-HMSn
815137	26411	59.1993	2	1.2133E+07	924578	738.4604	148.7	664	3477	HCD-HMSn
815137	26412	59.2004	2	1.4967E+07	995241	129.1319	68.67	541	2637	HCD-HMSn
815137	26413	59.2023	2	6.1459E+06	684141	130.1415	144.1	439	1602	HCD-HMSn
815137	26414	59.2039	2	8.3321E+06	940878	130.1415	152	507	2581	HCD-HMSn
815137	26415	59.2060	2	5.8883E+06	463665	130.1415	105.7	561	2665	HCD-HMSn
815137	26416	59.2080	2	4.6961E+06	226617	110.0719	62.52	594	3898	HCD-HMSn
815137	26417	59.2094	2	5.5656E+06	573920	452.3238	115.8	635	3655	HCD-HMSn
815137	26418	59.2116	2	2.4136E+06	158898	128.135	32.32	290	1259	HCD-HMSn
815137	26419	59.2128	2	8.2379E+06	452742	129.1318	36.89	415	1842	HCD-HMSn
815137	26420	59.2141	2	1.0751E+07	1.5901E+06	442.2744	205.5	573	2637	HCD-HMSn
815137	26421	59.2163	2	3.9647E+06	261502	129.1318	46.76	336	1535	HCD-HMSn
815137	26422	59.2182	1	5.5451E+09	2.223E+08	566.3224	577.6	31045	31045	HMS
815137	26423	59.2204	2	6.7377E+06	776650	708.423	132.6	612	3443	HCD-HMSn
815137	26424	59.2226	2	5.4283E+06	127212	951.5406	24.66	628	4060	HCD-HMSn
815137	26425	59.2238	2	2.3335E+07	2.1007E+06	451.3211	87.44	526	2534	HCD-HMSn
815137	26426	59.2250	2	1.0755E+07	1.0388E+06	136.0762	71.54	417	1999	HCD-HMSn
815137	26427	59.2269	2	1.7054E+07	1.0556E+06	129.132	169.6	922	6167	HCD-HMSn
815137	26428	59.2291	2	4.2424E+06	294209	129.1319	70.5	493	2271	HCD-HMSn
815137	26429	59.2312	2	3.8055E+06	260613	120.0813	79.69	608	3202	HCD-HMSn
815137	26430	59.2334	2	2.2948E+06	191502	131.1449	40.64	332	1359	HCD-HMSn
815137	26431	59.2356	2	988117	65729	129.1319	27.49	281	1194	HCD-HMSn
815137	26432	59.2378	2	8.6272E+06	754492	221.129	148.7	800	4453	HCD-HMSn
815137	26433	59.2399	2	5.8655E+06	498954	129.1319	111.3	509	2504	HCD-HMSn
815137	26434	59.2421	2	1.2304E+07	585848	130.1352	95.25	964	5578	HCD-HMSn
