Dataset	ParentIonIndex	MZ	SurveyScanNumber	FragScanNumber	OptimalPeakApexScanNumber	PeakApexOverrideParentIonIndex	CustomSICPeak	PeakScanStart	PeakScanEnd	PeakScanMaxIntensity	PeakMaxIntensity	PeakSignalToNoiseRatio	FWHMInScans	PeakArea	ParentIonIntensity	PeakBaselineNoiseLevel	PeakBaselineNoiseStDev	PeakBaselinePointsUsed	StatMomentsArea	CenterOfMassScan	PeakStDev	PeakSkew	PeakKSStat	StatMomentsDataCountUsed	InterferenceScore
667076	15	539.626	0	5004	5378	-1	0	5180	5554	5378	1.0759	1.076	22	380.31	0	1	0	45	87.95	5378	25.8	-0.05568	0.3727	5	0
667076	16	543.287	0	5005	5401	-1	0	5291	5533	5401	26.377	15.12	22	901.01	0	1.7441	2.47	45	594.79	5410	33.5	0.00694	0.3556	8	0
667076	17	543.287	0	5005	5093	-1	0	5005	5225	5093	63.689	48.5	22	1694.5	0	1.3131	1.32	45	1599.5	5091	36.3	0.01968	0.3302	9	0
667076	18	543.287	0	5005	5401	-1	0	5313	5555	5401	1.2064	1.206	22	257.67	0	1	0	45	89.781	5401	25.8	-0.05496	0.3727	5	0
667076	19	589.819	0	5006	5820	-1	0	5688	5996	5820	353.22	6.963	61	19260	0	50.728	98.7	46	10924	5817	34.9	0.0507	0.3226	9	0
667076	20	589.819	0	5006	5732	-1	0	5600	5864	5732	384.18	376	22	8676.9	0	1.0219	0.497	45	9668.7	5732	36.5	0.008141	0.3254	9	0
667076	21	589.819	0	5006	5094	-1	0	5006	5226	5094	10.539	10.54	22	453.93	0	1	0	45	224.96	5095	32	-0.003619	0.3307	7	0
667076	22	601.374	0	5007	5601	-1	0	5491	5733	5601	3.0462	3.046	22	293.15	0	1	0	45	121.19	5602	25.3	-0.06854	0.3727	5	0
667076	23	601.374	0	5007	5425	-1	0	5315	5557	5425	1.1263	1.126	26	252.36	0	1	0	46	89.887	5425	25.7	-0.05578	0.3727	5	0
667076	24	601.374	0	5007	5403	-1	0	5315	5557	5403	1.0654	1.065	24	249.19	0	1	0	46	86.418	5403	25.8	-0.05777	0.3727	5	0
667076	25	640.342	0	5008	5822	-1	0	5558	5998	5822	1.1317	1.132	189	456.56	0	1	0	45	96.523	5822	25.5	-0.02721	0.3727	5	0
667076	26	640.342	0	5008	5426	-1	0	5294	5558	5426	1.1033	1.103	53	279.24	0	1	0	46	90.931	5426	25.7	-0.04463	0.3727	5	0
667076	27	640.342	0	5008	5404	-1	0	5316	5558	5404	1.0973	1.097	22	252.36	0	1	0	46	88.191	5405	25.8	-0.06528	0.3727	5	0
667076	28	640.869	0	5009	5867	-1	0	5735	5999	5867	344.5	166.7	22	8503.1	0	2.0661	3.74	45	8273.1	5865	37.9	0.09321	0.3	9	0
667076	29	640.869	0	5009	5427	-1	0	5339	5581	5427	1.038	1.038	49	254.62	0	1	0	46	88.377	5428	25.7	-0.06243	0.3727	5	0
667076	30	640.869	0	5009	5427	-1	0	5317	5581	5427	0.9963	0.9963	132	269.17	0	1	0	46	85.436	5427	25.8	-0.05724	0.3727	5	0
667076	31	675.345	0	5010	5406	-1	0	5296	5560	5406	1.1377	1.138	22	275.28	0	1	0	46	88.224	5407	25.8	-0.06518	0.3727	5	0
667076	32	675.345	0	5010	5296	-1	0	5186	5428	5296	26.155	22.43	22	784.87	0	1.1661	0.89	45	596.88	5297	35.4	-0.01257	0.3327	9	0
667076	33	675.345	0	5010	5428	-1	0	5186	5582	5428	0.97716	0.9772	176	391.91	0	1	0	46	85.542	5428	25.8	-0.05589	0.3727	5	0
667076	34	686.368	0	5011	5561	-1	0	5429	5693	5561	10.457	10.46	22	484.18	0	1	0	44	216.12	5561	32.4	-0.02034	0.3307	7	0
667076	35	686.368	0	5011	5473	-1	0	5187	5583	5473	1.0004	1	219	398.71	0	1	0	44	86.053	5473	25.8	-0.05329	0.3727	5	0
667076	36	686.368	0	5011	5385	-1	0	5187	5561	5385	1.0256	1.026	124	392.03	0	1	0	45	89.319	5385	25.8	-0.0577	0.3727	5	0
667076	37	734.869	0	5012	5474	-1	0	5320	5650	5474	36.888	6.01	126	5467.1	0	6.1382	24.4	45	4117.7	5480	46.7	-0.0728	0.3041	11	0
667076	38	734.869	0	5012	5452	-1	0	5342	5562	5452	0.97256	0.9726	132	230.69	0	1	0	45	85.228	5452	25.8	-0.05498	0.3727	5	0
667076	39	734.869	0	5012	5386	-1	0	5166	5518	5386	1.0414	1.041	128	373	0	1	0	45	91.001	5386	25.8	-0.05176	0.3727	5	0
667076	40	773.417	0	5013	5321	-1	0	5189	5453	5321	4.7678	4.768	22	366.26	0	1	0	44	157.56	5321	25.1	-0.05118	0.3727	5	0
667076	41	773.417	0	5013	5453	-1	0	5343	5541	5453	0.98202	0.982	110	204.37	0	1	0	45	85.241	5453	25.7	-0.04774	0.3727	5	0
667076	42	773.417	0	5013	5431	-1	0	5299	5541	5431	1.1571	1.157	36	265.25	0	1	0	45	92.579	5431	25.7	-0.05369	0.3727	5	0
667076	43	774.445	0	5014	5476	-1	0	5344	5586	5476	3.2729	3.273	22	304.41	0	1	0	44	128.1	5476	25.3	-0.03358	0.3727	5	0
667076	44	774.445	0	5014	5432	-1	0	5322	5564	5432	1.0031	1.003	96	251.7	0	1	0	45	85.902	5432	25.8	-0.05515	0.3727	5	0
667076	45	774.445	0	5014	5454	-1	0	5344	5564	5454	1.0133	1.013	47	237.85	0	1	0	45	88.585	5454	25.8	-0.05183	0.3727	5	0
667076	46	783.368	0	5015	5345	-1	0	5235	5477	5345	3.8499	3.85	22	321.74	0	1	0	44	139.63	5346	25.2	-0.07672	0.3727	5	0
667076	47	783.368	0	5015	5433	-1	0	5345	5543	5433	0.99403	0.994	110	204.53	0	1	0	45	84.821	5433	25.7	-0.0524	0.3727	5	0
667076	48	783.368	0	5015	5433	-1	0	5345	5543	5433	1.0516	1.052	34	214.1	0	1	0	44	88.113	5434	25.8	-0.0614	0.3727	5	0
667076	49	849.428	0	5016	5456	-1	0	5324	5566	5456	2.1702	2.17	22	274.23	0	1	0	44	105.45	5456	25.5	-0.03915	0.3727	5	0
667076	50	849.428	0	5016	5412	-1	0	5324	5544	5412	1.0448	1.045	94	241.43	0	1	0	45	91.049	5413	25.8	-0.06085	0.3727	5	0
667076	51	849.428	0	5016	5654	-1	0	5522	5764	5654	6.12	6.12	22	382.57	0	1	0	44	99.253	5654	24.1	-0.03288	0.3727	5	0
667076	52	368.71	0	5017	5677	-1	0	5501	5985	5677	294.76	1.773	363	94677	0	166.23	149	45	15089	5699	58.2	0.4997	0.3639	13	0
667076	53	368.71	0	5017	5787	-1	0	5677	5985	5787	24.94	2.281	103	3138.3	0	10.935	25.2	45	1225.4	5796	31	0.01609	0.3421	8	0
667076	54	368.71	0	5017	5435	-1	0	5303	5633	5435	54.513	2.44	232	10090	0	22.339	55	45	3302.2	5453	43.4	0.6741	0.328	11	0
667076	55	427.231	0	5018	5260	-1	0	5150	5392	5260	16.872	16.71	22	620.53	0	1.0097	0.262	44	385.84	5263	34.3	0.09275	0.3443	8	0
667076	56	427.231	0	5018	5458	-1	0	5326	5590	5458	224.45	192.1	22	5358.8	0	1.1683	1.35	44	5815.6	5459	36.2	-0.008084	0.3358	9	0
667076	57	427.231	0	5018	5700	-1	0	5568	5832	5700	17.508	17.51	22	652.91	0	1	0	44	409.48	5700	36.3	0.01828	0.326	9	0
667076	58	458.76	0	5019	5547	-1	0	5437	5811	5547	336.3	22.78	23	14254	0	14.76	39.6	44	10086	5568	47.8	0.2851	0.2665	12	0
667076	59	458.76	0	5019	5569	-1	0	5459	5701	5569	93.005	10.1	53	5817.9	0	9.2074	25.6	45	4783.7	5579	32.3	0.01421	0.3512	8	0
667076	60	458.76	0	5019	5239	-1	0	5107	5349	5239	92.358	63.38	22	2290.3	0	1.4573	2.3	44	2234.3	5239	35.9	0.001994	0.3331	9	0
667076	61	486.778	0	5020	5372	-1	0	5240	5504	5372	225.15	176.1	22	5185.7	0	1.2788	2.15	44	5604.3	5372	36.1	-0.001081	0.3338	9	0
667076	62	486.778	0	5020	5262	-1	0	5174	5372	5262	6.0541	5.794	22	323.07	0	1.0449	0.494	44	178.25	5263	24.8	-0.07659	0.3727	5	0
667076	63	486.778	0	5020	5482	-1	0	5372	5592	5482	0.99249	0.9925	132	229.38	0	1	0	44	84.884	5482	25.8	-0.05539	0.3727	5	0
667076	64	490.249	0	5021	5791	-1	0	5681	5989	5791	13.589	6.633	22	775.73	0	2.0487	2.74	44	169.97	5803	27	-0.004571	0.3499	6	0
667076	65	490.249	0	5021	5747	-1	0	5615	5989	5747	5.1332	5.133	22	479.48	0	1	0	44	159.89	5748	25.2	-0.06807	0.3727	5	0
667076	66	490.249	0	5021	5263	-1	0	5175	5395	5263	0.9961	0.9961	110	232.74	0	1	0	45	86.668	5264	25.7	-0.06252	0.3727	5	0
667076	67	490.249	0	5021	5417	-1	0	5307	5527	5417	1.0254	1.025	67	230.09	0	1	0	45	86.298	5417	25.8	-0.05096	0.3727	5	0
