Dataset	ParentIonIndex	MZ	SurveyScanNumber	FragScanNumber	OptimalPeakApexScanNumber	PeakApexOverrideParentIonIndex	CustomSICPeak	PeakScanStart	PeakScanEnd	PeakScanMaxIntensity	PeakMaxIntensity	PeakSignalToNoiseRatio	FWHMInScans	PeakArea	ParentIonIntensity	PeakBaselineNoiseLevel	PeakBaselineNoiseStDev	PeakBaselinePointsUsed	StatMomentsArea	CenterOfMassScan	PeakStDev	PeakSkew	PeakKSStat	StatMomentsDataCountUsed	InterferenceScore
811913	14056	627.8789	20023	20026	21299	15089	0	19946	20097	20023	4.57E+07	58.98	72	2.72E+09	4.34E+07	774161	5.96E+06	6353	2.70E+09	20022	22.7	-0.00421	0.2494	14	1
811913	14058	575.3101	20023	20028	21574	15352	0	19846	20329	20077	1.59E+08	144.9	73	1.46E+10	6.61E+07	1.10E+06	4.15E+06	6333	1.40E+10	20074	34.7	-0.05853	0.1998	23	1
811913	14059	406.9139	20023	20029	20106	-1	0	19880	20298	20106	1.21E+09	4961	98	1.24E+11	1.14E+08	244048	3.54E+06	6364	1.21E+11	20117	41.5	0.2117	0.2973	24	1
811913	14060	693.7142	20023	20030	20401	14357	0	19863	20077	20033	5.02E+07	70.68	47	2.17E+09	3.94E+07	710096	4.88E+06	3570	2.09E+09	20032	21.9	0.1872	0.2494	14	0.7306
811913	14061	718.3923	20023	20031	21638	15487	0	19908	20139	20023	3.47E+07	30.43	97	3.07E+09	2.78E+07	1.14E+06	4.40E+06	3563	2.83E+09	20006	29.8	-0.2257	0.2885	16	1
811913	14064	569.5626	20033	20035	20190	14217	0	19880	20298	20113	5.44E+07	148.6	125	7.33E+09	3.24E+07	365998	2.44E+06	6325	7.13E+09	20093	50.6	0.4507	0.3863	28	0.8757
811913	14065	429.2933	20033	20036	20372	14375	0	19897	20097	19990	8.92E+07	315.8	69	6.16E+09	2.73E+07	282407	1.79E+06	6336	6.14E+09	19993	24.6	0.01094	0.2636	13	0.7697
811913	14068	641.3656	20033	20039	20041	-1	0	19699	20190	20041	3.23E+07	11.27	359	6.01E+09	3.09E+07	2.86E+06	1.11E+07	6326	4.53E+09	19937	123	-0.04959	1.267	41	1
811913	14069	401.7742	20033	20040	21012	14916	0	19935	20178	20050	4.03E+07	242.9	98	3.43E+09	2.53E+07	165966	1.94E+06	6338	3.30E+09	20044	31	-0.08005	0.2143	20	0.8743
811913	14070	606.6689	20041	20042	20058	-1	0	19935	20221	20058	3.10E+08	469.1	96	2.70E+10	2.97E+08	661796	5.07E+06	3573	2.67E+10	20060	32	0.01192	0.2039	22	0.8142
811913	14071	514.0418	20041	20043	20077	-1	0	19880	20255	20077	1.23E+08	1782	64	7.57E+09	9.02E+07	68927	507179	6360	7.62E+09	20066	30.4	-0.01472	0.2083	21	0.9554
811913	14074	514.0417	20045	20047	20077	-1	0	19880	20255	20077	1.23E+08	1782	64	7.57E+09	9.46E+07	68927	507179	6360	7.62E+09	20066	30.4	-0.01472	0.2083	21	1
811913	14076	557.3299	20045	20049	20033	-1	0	19880	20161	20033	4.59E+07	28.4	70	3.61E+09	3.42E+07	1.62E+06	6.09E+06	6336	3.06E+09	20022	27.2	-0.363	0.2561	17	0.8176
811913	14077	607.374	20050	20051	20058	14070	0	19716	20324	19990	1.51E+08	76.76	109	1.57E+10	8.30E+07	1.97E+06	9.33E+06	6348	1.47E+10	20002	35.8	0.1937	0.213	20	0.4236
811913	14078	741.8607	20050	20052	20050	-1	0	19897	20161	20050	5.40E+07	203.8	142	4.73E+09	4.73E+07	264918	1.95E+06	6351	4.85E+09	20036	44.4	-0.2732	0.3114	24	1
811913	14079	539.8201	20050	20053	20422	14391	0	19880	20255	20062	7.34E+07	185.7	98	6.31E+09	7.50E+07	395142	2.31E+06	6335	6.23E+09	20068	32.4	0.08372	0.2039	22	1
811913	14082	799.3705	20050	20056	20045	-1	0	20013	20139	20045	2.42E+07	398	67	7.30E+08	8.34E+06	60768	433664	6324	7.13E+08	20055	27.8	0.3422	0.4468	18	1
811913	14083	842.9357	20050	20057	20080	-1	0	19990	20131	20080	3.82E+07	69.34	61	2.16E+09	2.11E+07	551113	3.05E+06	6310	2.29E+09	20093	26.1	-0.009986	0.2505	17	1
811913	14086	718.3918	20058	20061	21638	15487	0	19908	20139	20023	3.47E+07	30.37	97	3.07E+09	5.71E+06	1.14E+06	4.40E+06	3563	2.83E+09	20006	29.8	-0.2257	0.2885	16	0.5932
811913	14089	678.0423	20062	20065	20097	-1	0	19990	20178	20097	1.95E+07	33.67	87	1.60E+09	6.89E+06	577912	3.23E+06	3572	1.52E+09	20078	28.2	-0.1161	0.2639	19	0.7394
811913	14090	712.829	20062	20066	20045	-1	0	19981	20131	20045	1.23E+07	13.1	70	6.60E+08	6946.2	941195	7.44E+06	6342	5.39E+08	20053	24.5	0.4836	0.467	16	1
811913	14091	484.3128	20062	20067	21946	15713	0	20013	20152	20062	7.30E+06	22.73	50	2.62E+08	8764.9	321344	2.64E+06	6363	2.55E+08	20065	14.5	0.5018	0.313	12	1
811913	14095	478.2664	20071	20072	20113	-1	0	19990	20221	20113	4.22E+08	593.6	89	3.59E+10	2.69E+08	711601	3.62E+06	6356	3.51E+10	20108	32.1	0.02719	0.2119	21	0.7131
811913	14096	693.8982	20071	20073	20401	14357	0	19897	20255	20106	1.39E+08	201.3	109	1.39E+10	6.77E+07	692674	3.89E+06	6349	1.37E+10	20110	46.1	0.06853	0.2774	26	0.8931
811913	14097	584.7939	20071	20074	20097	-1	0	19956	20255	20097	6.55E+07	658.2	98	6.33E+09	6.21E+07	99528	686150	6347	6.18E+09	20091	34.7	0.1259	0.2223	22	1
811913	14098	753.748	20071	20075	20071	-1	0	19990	20106	20071	2.79E+07	243	43	1.64E+09	2.22E+07	114940	752183	3567	1.65E+09	20079	20.2	0.05241	0.3128	13	1
811913	14100	429.7836	20077	20078	20080	-1	0	19897	20255	20080	4.56E+07	98.23	88	3.82E+09	6.10E+07	463854	3.03E+06	6332	3.67E+09	20082	30.7	0.1401	0.2083	21	0.9003
811913	14101	811.4187	20077	20079	20115	14131	0	20041	20139	20080	1.34E+07	34.14	60	6.56E+08	6.92E+06	391606	1.81E+06	3560	5.89E+08	20088	16.6	0.1515	0.2575	13	1
811913	14102	381.2481	20080	20081	20139	-1	0	19981	20309	20139	1.54E+08	435.3	131	1.86E+10	7.92E+07	353058	2.45E+06	6334	1.82E+10	20147	51	0.07671	0.202	27	1
811913	14103	559.3724	20080	20082	20491	14417	0	19908	20221	20091	5.55E+07	90.62	64	3.57E+09	3.23E+07	612228	3.23E+06	6318	3.34E+09	20094	27.1	0.1543	0.2464	19	0.4462
811913	14105	697.3878	20080	20084	20161	-1	0	20033	20372	20161	3.51E+08	140.8	111	4.00E+10	6.76E+07	2.49E+06	1.04E+07	3571	3.92E+10	20171	44.1	0.1515	0.2333	21	1
811913	14106	689.6673	20080	20085	20097	-1	0	19981	20190	20097	7.13E+07	50.82	51	3.18E+09	4.07E+07	1.40E+06	1.22E+07	6358	2.97E+09	20098	18.4	0.1521	0.2521	14	0.7201
811913	14107	444.7549	20080	20086	20139	-1	0	20062	20324	20139	3.83E+07	129.3	165	5.01E+09	2.85E+07	295907	1.82E+06	6341	5.19E+09	20143	50.7	0.2337	0.4125	22	0.7497
811913	14110	432.5757	20080	20089	20071	-1	0	20002	20221	20071	1.65E+07	349.4	103	1.15E+09	1.24E+07	47219	340882	6334	1.25E+09	20103	34.3	0.3045	0.6699	20	1
811913	14114	874.9294	20091	20094	20097	-1	0	20033	20221	20097	5.39E+07	514.1	67	2.90E+09	3.93E+07	104743	839177	3562	2.95E+09	20110	28.2	0.4023	0.3766	18	1
811913	14116	521.9747	20091	20096	20097	-1	0	20050	20139	20097	1.66E+07	57.76	26	3.75E+08	1.11E+07	288235	1.91E+06	6370	3.51E+08	20095	13.4	0.02378	0.2942	11	1
811913	14117	610.3705	20097	20098	20106	-1	0	20013	20406	20106	6.38E+07	19.59	86	5.60E+09	4.70E+07	3.26E+06	1.33E+07	3578	4.07E+09	20107	35.9	0.3	0.3171	22	0.8033
811913	14118	471.275	20097	20099	21802	15611	0	20033	20272	20131	8.88E+07	41.01	78	8.46E+09	4.56E+07	2.16E+06	1.94E+07	6333	8.00E+09	20141	33.8	0.09107	0.2285	18	1
811913	14119	767.7614	20097	20100	20080	-1	0	20041	20221	20080	1.88E+07	153.8	47	8.48E+08	4.97E+06	122439	807743	3569	8.36E+08	20089	16.2	0.1525	0.2575	13	1
811913	14120	685.3409	20097	20101	20131	-1	0	20058	20324	20131	5.25E+07	23.13	63	3.15E+09	2.32E+07	2.27E+06	2.49E+07	6354	2.50E+09	20131	24.5	0.1014	0.2494	14	0.8761
811913	14121	411.7559	20097	20102	21827	15577	0	20023	20316	20178	7.97E+07	101	159	1.16E+10	4.15E+07	788517	6.25E+06	6335	1.14E+10	20175	52.7	-0.1022	0.2152	27	1
811913	14122	637.3526	20097	20103	21996	15742	0	20023	20221	20123	2.33E+07	4.494	59	1.43E+09	9.47E+06	5.20E+06	2.81E+07	6352	7.15E+08	20129	21.5	0.2269	0.2666	13	1
811913	14124	451.021	20097	20105	20115	-1	0	19990	20255	20115	2.04E+07	511.6	101	1.24E+09	1.01E+07	39933	317930	6341	1.22E+09	20117	26.9	-0.331	0.2179	19	0.8805
811913	14125	534.3299	20106	20107	20113	-1	0	19880	20255	20113	2.25E+08	79.73	87	2.09E+10	2.21E+08	2.82E+06	1.22E+07	6313	2.00E+10	20105	36.8	-0.1868	0.2039	23	0.635
811913	14126	515.3396	20106	20108	20769	14658	0	19908	20309	20161	4.29E+08	586.8	109	5.10E+10	1.71E+08	731586	5.91E+06	6365	4.96E+10	20166	44.7	-0.004629	0.2039	22	0.9463
811913	14129	559.326	20106	20111	20491	14417	0	19966	20351	20131	5.46E+07	16.19	102	5.61E+09	4.46E+07	3.37E+06	1.32E+07	6363	4.84E+09	20135	35.2	0.1669	0.2488	19	0.4571
811913	14130	1038.571	20106	20112	20139	-1	0	20062	20238	20139	5.37E+07	542.7	38	2.31E+09	1.90E+07	98865	754114	3565	2.34E+09	20144	23.5	0.1712	0.264	13	1
811913	14131	811.751	20113	20114	20115	-1	0	19990	20221	20115	1.65E+07	53.67	65	1.20E+09	4.78E+06	307961	2.16E+06	3581	1.15E+09	20107	27.5	-0.1226	0.2394	19	1
811913	14132	562.8416	20115	20116	20935	14823	0	19935	20336	20077	1.87E+08	136.5	86	1.73E+10	1.37E+08	1.37E+06	7.06E+06	6344	1.69E+10	20085	34.5	0.2188	0.2409	23	0.6474
811913	14133	721.8536	20115	20117	20190	-1	0	20002	20361	20190	1.28E+09	3151	71	9.56E+10	4.20E+07	406234	3.36E+06	6375	9.57E+10	20194	31.8	0.1286	0.2665	12	1
811913	14134	806.0916	20115	20118	20123	14166	0	20062	20221	20131	4.97E+07	493.3	63	3.04E+09	3.93E+07	100843	709959	3569	3.04E+09	20135	23.4	0.08993	0.2575	13	1
811913	14135	540.332	20115	20119	20422	14391	0	19897	20329	20131	3.89E+07	30.22	73	3.91E+09	3.54E+07	1.29E+06	4.94E+06	6330	3.50E+09	20125	45.7	-0.649	0.3978	26	1
811913	14136	508.7545	20115	20120	20178	-1	0	19990	20324	20178	6.68E+07	1135	119	7.36E+09	3.07E+07	58902	529779	6350	7.36E+09	20179	40.4	-0.06629	0.2264	18	1
811913	14137	718.8324	20115	20121	20152	-1	0	20041	20255	20152	3.94E+07	1759	54	1.86E+09	2608	22393	148802	6361	1.92E+09	20160	24.2	0.195	0.2701	12	1
811913	14138	883.438	20115	20122	20139	-1	0	20050	20336	20139	2.28E+07	65.29	69	1.85E+09	1.70E+07	349808	2.34E+06	3569	1.68E+09	20150	28.9	0.1316	0.2529	15	1
811913	14139	587.3666	20123	20124	21061	14995	0	20041	20329	20131	3.59E+07	29.96	76	2.38E+09	2.48E+07	1.20E+06	5.83E+06	6355	2.12E+09	20129	27.1	-0.1288	0.2379	16	0.5145
811913	14140	686.341	20123	20125	20115	-1	0	20071	20221	20115	2.40E+07	18.98	53	7.70E+08	7.30E+06	1.27E+06	8.23E+06	6347	6.80E+08	20124	19.1	0.3802	0.3199	12	0.2865
811913	14141	765.8307	20123	20126	20123	-1	0	20045	20255	20123	2.34E+07	332.6	98	2.03E+09	2.25E+07	70398	929855	6378	2.04E+09	20138	32.9	0.2818	0.3429	17	1
811913	14144	830.7079	20123	20129	20115	-1	0	20062	20221	20115	2.18E+07	1005	16	5.16E+08	1.36E+07	21680	72610	3581	5.52E+08	20124	15.3	0.1557	0.2875	10	1
811913	14146	646.0093	20131	20132	20123	-1	0	20045	20255	20123	1.49E+08	104.2	70	9.94E+09	1.21E+08	1.43E+06	1.34E+07	6332	9.69E+09	20137	31.4	0.2531	0.3093	17	0.9715
811913	14148	647.8516	20131	20134	20023	-1	0	19729	20255	20023	1.79E+08	146	139	2.43E+10	3.58E+07	1.22E+06	8.18E+06	6374	2.35E+10	20032	52.8	0.3959	0.2976	30	0.4969
811913	14149	387.7448	20131	20135	21231	15075	0	20062	20401	20255	1.10E+08	487.6	169	1.74E+10	5.77E+07	225750	1.85E+06	6338	1.72E+10	20219	53.3	-0.1674	0.3301	21	1
811913	14152	785.772	20131	20138	20123	-1	0	20077	20207	20123	2.24E+07	96.46	57	8.89E+08	1.92E+07	231707	1.71E+06	3576	8.92E+08	20130	17.1	0.1687	0.2854	11	1
811913	14153	595.3431	20139	20140	21127	15414	0	20058	20324	20178	3.02E+08	48.76	104	3.20E+10	2.09E+08	6.20E+06	3.82E+07	3567	3.05E+10	20182	37.3	0.1082	0.2633	16	1
811913	14154	590.6342	20139	20141	20139	-1	0	19946	20361	20139	9.15E+07	281.2	114	1.07E+10	6.42E+07	325265	2.16E+06	6337	1.05E+10	20142	43.7	0.1946	0.2777	22	0.7816
811913	14155	629.3951	20139	20142	20178	-1	0	20106	20272	20178	5.47E+08	547.9	52	3.01E+10	1.56E+08	997930	6.28E+06	3570	3.11E+10	20177	25.3	0.1464	0.2875	10	0.8846
811913	14156	562.8177	20139	20143	20935	14823	0	20033	20272	20152	7.74E+07	169.2	84	6.98E+09	7.53E+07	457208	2.54E+06	6343	6.85E+09	20153	34.3	0.02498	0.2233	18	0.3703
811913	14157	583.3198	20139	20144	20131	-1	0	20058	20238	20131	6.88E+07	48.29	79	4.05E+09	4.61E+07	1.42E+06	5.51E+06	6335	3.92E+09	20135	28.3	0.09837	0.241	16	0.7187
811913	14158	742.7184	20139	20145	20080	-1	0	19716	20316	20080	7.38E+07	317	291	1.64E+10	5.09E+07	232664	1.97E+06	3562	1.62E+10	20121	94.1	0.0827	0.435	37	1
811913	14160	863.3875	20139	20147	20161	-1	0	19990	20361	20161	2.53E+07	723.9	127	2.83E+09	1.74E+07	34996	264026	3568	2.83E+09	20163	44.6	0.1832	0.3559	20	1
811913	14161	828.9673	20139	20148	20123	-1	0	20080	20255	20123	3.06E+07	152.2	20	9.87E+08	5.28E+06	200739	1.47E+06	3575	9.89E+08	20139	24.2	0.576	0.439	13	1
811913	14162	793.4025	20139	20149	20152	-1	0	20058	20221	20152	2.14E+07	45.34	45	1.38E+09	2.06E+07	472259	2.37E+06	3573	1.29E+09	20158	31.1	-0.06876	0.2291	17	1
811913	14163	897.4682	20139	20150	20178	14170	0	20106	20289	20161	3.86E+07	42.13	78	2.78E+09	3.25E+07	915208	7.92E+06	3558	2.73E+09	20177	28	0.2482	0.2871	12	1
811913	14164	866.446	20139	20151	20178	-1	0	20062	20272	20178	1.32E+07	12.15	94	6.98E+08	5.55E+06	1.09E+06	9.51E+06	3560	5.53E+08	20170	27	-0.1648	0.2762	14	1
811913	14166	805.7551	20152	20154	20123	-1	0	20023	20221	20123	7.35E+07	562.5	54	4.04E+09	5.31E+07	130653	1.07E+06	3566	4.07E+09	20133	22.3	0.1382	0.2793	13	1
811913	14167	452.6223	20152	20155	20139	-1	0	20033	20406	20139	4.79E+07	1137	55	2.80E+09	2.93E+07	42101	348533	6363	2.60E+09	20153	30.2	0.49	0.402	15	1
811913	14169	615.5608	20152	20157	20190	-1	0	20045	20372	20190	6.28E+07	1247	152	7.43E+09	3.91E+07	50347	463011	6361	7.50E+09	20181	45.8	-0.1304	0.3003	20	0.2094
811913	14170	896.9688	20152	20158	20178	-1	0	20113	20289	20178	6.24E+07	70.88	43	3.37E+09	3.32E+07	879847	8.40E+06	3557	3.30E+09	20184	28	0.1914	0.2792	11	1
811913	14171	763.3528	20152	20159	20161	14188	0	20097	20255	20152	1.37E+07	81.79	55	8.53E+08	1.67E+07	167120	1.73E+06	6356	8.59E+08	20159	23.4	0.286	0.3162	11	1
811913	14172	642.835	20152	20160	21881	15612	0	20106	20255	20161	7.21E+06	37.22	77	5.58E+08	3.73E+06	193649	1.06E+06	6337	5.16E+08	20172	26	0.1617	0.2922	11	1
811913	14173	619.8282	20161	20162	20139	-1	0	19935	20272	20139	9.88E+07	125.1	181	1.52E+10	9.83E+07	790037	3.90E+06	6334	1.49E+10	20106	61.5	-0.196	0.2828	30	0.9522
811913	14174	562.8173	20161	20163	20935	14823	0	20033	20272	20152	7.74E+07	169.1	84	6.98E+09	7.98E+07	457425	2.54E+06	6344	6.85E+09	20153	34.3	0.02498	0.2233	18	0.4901
811913	14175	584.663	20161	20164	21843	15624	0	20045	20316	20161	7.20E+07	133.8	132	9.43E+09	6.25E+07	537782	2.66E+06	6335	9.57E+09	20173	47.8	0.03177	0.238	22	0.6711
811913	14178	717.4231	20161	20167	20221	-1	0	20115	20442	20221	6.60E+08	232.2	113	6.40E+10	1.54E+08	2.84E+06	1.65E+07	6355	6.38E+10	20241	48	0.1964	0.2232	19	0.9582
811913	14179	775.7722	20161	20168	20161	-1	0	20113	20255	20161	2.17E+07	264.5	50	1.25E+09	2.08E+07	81915	470567	3568	1.33E+09	20167	22.3	0.1712	0.2875	10	1
811913	14180	784.9113	20161	20169	20207	-1	0	20115	20309	20207	4.61E+07	94.53	102	4.30E+09	2.88E+07	487237	3.62E+06	3574	4.31E+09	20203	33.6	0.1147	0.2846	12	0.5558
811913	14183	865.7797	20161	20172	20161	-1	0	20113	20272	20161	3.60E+07	21.68	41	1.56E+09	2.91E+07	1.66E+06	1.52E+07	6359	1.47E+09	20175	23.2	0.2042	0.304	10	1
811913	14184	444.7523	20161	20173	20769	14779	0	20045	20324	20152	3.28E+07	107.2	170	4.79E+09	3.36E+07	306099	2.03E+06	6359	4.79E+09	20141	53.6	0.04064	0.4096	25	1
811913	14185	447.7474	20161	20174	20152	-1	0	20097	20255	20152	2.79E+07	84.09	59	1.55E+09	1.83E+07	331809	2.24E+06	6354	1.54E+09	20162	24.2	0.194	0.2764	11	0.7735
811913	14187	860.3516	20161	20176	20152	-1	0	20071	20255	20152	1.69E+07	342.6	59	4.62E+08	2.84E+06	49212	429814	6365	5.28E+08	20153	28.4	-0.2384	0.2723	15	1
811913	14188	763.0167	20161	20177	20161	-1	0	20113	20255	20161	1.59E+07	288	47	6.95E+08	1.22E+07	55196	489642	3575	7.50E+08	20172	23.1	0.2387	0.2985	10	1
811913	14189	724.3532	20178	20179	20131	-1	0	20013	20351	20131	3.02E+08	467.8	92	3.09E+10	1.76E+08	644978	4.64E+06	6358	3.00E+10	20133	38.9	-0.1133	0.1998	23	1
811913	14190	615.5615	20178	20180	20190	-1	0	20045	20324	20190	6.28E+07	1247	152	7.42E+09	6.06E+07	50371	463231	6363	7.50E+09	20181	45.8	-0.1304	0.3003	20	0.7048
811913	14191	517.8021	20178	20181	20298	-1	0	20097	20413	20298	7.94E+09	2501	106	8.89E+11	2.52E+08	3.17E+06	2.99E+07	6378	8.78E+11	20291	42	-0.06025	0.2211	19	1
811913	14194	708.3522	20178	20184	20178	-1	0	20113	20272	20178	2.73E+07	32.84	59	1.49E+09	2.25E+07	829919	7.08E+06	3582	1.44E+09	20179	24.8	0.1316	0.2875	10	1
811913	14196	638.3596	20178	20186	20123	-1	0	20062	20272	20123	2.84E+07	3.415	68	2.18E+09	1.31E+07	8.31E+06	4.15E+07	3579	1.13E+09	20137	21.4	0.3139	0.339	12	1
811913	14197	649.3055	20178	20187	20178	-1	0	20115	20289	20178	2.24E+07	107.9	78	1.56E+09	1.95E+07	207713	1.73E+06	6372	1.53E+09	20188	28.3	0.1202	0.2764	11	1
811913	14198	415.4728	20178	20188	20161	-1	0	20050	20347	20161	1.55E+07	983.5	50	6.73E+08	6.52E+06	15795	61857	6369	6.81E+08	20170	25.4	0.2157	0.2864	11	0.7321
811913	14199	800.8972	20178	20189	20190	-1	0	20115	20289	20190	1.17E+07	77.78	41	3.70E+08	9.74E+06	150237	1.54E+06	3572	3.55E+08	20192	28.6	0.2627	0.288	11	1
811913	14200	588.8262	20190	20191	20207	-1	0	20077	20372	20207	2.19E+08	241.9	74	1.88E+10	2.06E+08	903849	5.19E+06	6351	1.91E+10	20215	32.1	0.06231	0.2764	11	0.9361
811913	14201	597.7758	20190	20192	20207	-1	0	20077	20309	20207	1.12E+08	1653	83	1.01E+10	1.11E+08	67608	842413	6372	1.02E+10	20205	34.1	0.01526	0.2759	13	0.8333
811913	14203	376.2375	20190	20194	20336	-1	0	20115	20491	20336	3.44E+08	456.8	116	4.19E+10	6.91E+07	751960	4.39E+06	6351	4.10E+10	20305	60.2	-0.3404	0.2222	27	0.6262
811913	14204	582.3013	20190	20195	21456	15339	0	20033	20272	20152	4.08E+07	36.98	101	4.31E+09	3.45E+07	1.10E+06	4.33E+06	6326	4.12E+09	20154	36.4	0.004785	0.2573	18	1
811913	14208	712.6807	20190	20199	20190	-1	0	20115	20289	20190	3.74E+07	405	46	1.82E+09	3.28E+07	92326	598125	3566	1.93E+09	20189	26.2	0.1399	0.2984	10	0.9367
811913	14210	900.9562	20190	20201	20221	-1	0	20131	20309	20221	7.61E+07	571	54	4.59E+09	4.95E+07	133332	1.12E+06	3561	4.82E+09	20220	29.6	0.04749	0.2903	10	1
811913	14211	360.5685	20190	20202	20272	-1	0	20139	20391	20272	1.90E+09	32742	78	1.56E+11	3.02E+08	57920	1.56E+06	10761	1.54E+11	20261	33.8	0.01391	0.2421	15	0.9634
811913	14212	372.7502	20190	20203	20178	-1	0	20113	20289	20178	2.20E+07	17.17	67	1.50E+09	1.44E+07	1.28E+06	1.27E+07	6375	1.36E+09	20178	25.5	0.1424	0.2875	10	1
811913	14213	758.3872	20190	20204	20724	14691	0	20131	20298	20207	2.30E+07	56.77	48	1.08E+09	2.07E+07	405215	2.12E+06	3557	1.10E+09	20203	27	0.1143	0.3114	10	0.6677
811913	14214	505.6265	20190	20205	21745	15556	0	20139	20316	20221	5.16E+07	36	79	3.93E+09	2.78E+07	1.43E+06	7.99E+06	6358	3.83E+09	20227	30.8	-0.01875	0.3201	11	0.8374
811913	14215	787.9632	20190	20206	20221	-1	0	20139	20309	20221	4.99E+07	139.9	56	3.13E+09	3.01E+07	356853	2.11E+06	6358	3.23E+09	20224	30.2	0.03188	0.308	11	1
811913	14216	420.266	20207	20208	20238	-1	0	19897	20391	20238	2.31E+08	866.3	175	3.73E+10	1.87E+08	267007	1.52E+06	6373	3.64E+10	20203	58	-0.2737	0.3862	25	0.9874
811913	14217	569.8473	20207	20209	20190	-1	0	20013	20391	20190	5.81E+07	30.72	79	5.97E+09	4.74E+07	1.89E+06	8.00E+06	6368	5.41E+09	20182	41.7	-0.3013	0.2781	19	0.58
811913	14218	750.4408	20207	20210	20238	-1	0	20139	20316	20238	1.07E+08	138.8	71	8.96E+09	5.88E+07	769197	3.91E+06	3558	8.86E+09	20236	31.4	-0.09735	0.3232	11	1
811913	14221	430.6435	20207	20213	20836	14797	0	20041	20442	20207	2.77E+07	996	139	3.43E+09	1.73E+07	27777	294351	6349	3.35E+09	20203	43.9	-0.07884	0.2271	18	1
811913	14222	730.3438	20207	20214	20207	-1	0	20115	20324	20207	2.03E+07	236.4	46	9.26E+08	1.84E+07	85742	655513	6348	1.00E+09	20211	26.6	0.07113	0.3	9	1
811913	14223	737.9307	20207	20215	20952	14869	0	20152	20309	20238	1.81E+08	322.9	23	5.76E+09	5.10E+07	560901	2.90E+06	3566	6.05E+09	20232	28.2	-0.001241	0.3301	10	1
811913	14224	530.6373	20207	20216	20207	-1	0	20113	20316	20207	1.37E+07	24.51	92	1.25E+09	7.86E+06	559871	4.54E+06	6352	1.17E+09	20209	32.1	0.1589	0.2801	11	0.3987
811913	14225	904.416	20207	20217	20178	-1	0	20106	20272	20178	9.39E+06	318.4	54	6.00E+08	1.90E+06	29477	148004	3580	6.44E+08	20184	25	0.2082	0.2988	10	1
811913	14226	355.4689	20207	20218	20178	-1	0	19956	20351	20178	1.67E+07	1084	131	1.72E+09	4.38E+06	15362	62048	6361	1.74E+09	20154	50.3	0.05724	0.4312	23	1
