Dataset	ScanNumber	ScanTime	ScanType	TotalIonIntensity	BasePeakIntensity	BasePeakMZ	BasePeakSignalToNoiseRatio	IonCount	IonCountRaw	ScanTypeName
811913	20000	45.7065	2	8.0625E+06	1.2508E+06	593.3989	258.7	132	300	HCD-HMSn
811913	20001	45.7082	2	1.6909E+07	2.4793E+06	832.4323	254.3	131	306	HCD-HMSn
811913	20002	45.7100	1	3.402E+10	5.6551E+09	437.7648	1289	8099	8099	HMS
811913	20003	45.7119	2	4.6221E+07	1.0842E+07	422.284	735.8	109	331	HCD-HMSn
811913	20004	45.7142	2	1.6419E+07	3.3943E+06	432.2695	502.5	150	352	HCD-HMSn
811913	20005	45.7161	2	2.4261E+07	8.3748E+06	631.8909	545.9	57	188	HCD-HMSn
811913	20006	45.7177	2	2.312E+07	1.3318E+06	489.361	107.1	137	460	HCD-HMSn
811913	20007	45.7195	2	7.2178E+06	1.3413E+06	802.9214	339.4	123	420	HCD-HMSn
811913	20008	45.7212	2	2.1802E+07	5.4603E+06	531.2639	789.6	83	206	HCD-HMSn
811913	20009	45.7230	2	2.5974E+07	4.7179E+06	368.2406	968.5	154	440	HCD-HMSn
811913	20010	45.7247	2	2.7696E+07	3.9898E+06	513.0571	249.8	152	548	HCD-HMSn
811913	20011	45.7265	2	5.9985E+06	782634	792.4398	168.7	73	266	HCD-HMSn
811913	20012	45.7282	2	5.7698E+06	503475	623.3525	111.3	111	315	HCD-HMSn
811913	20013	45.7300	1	3.5953E+10	6.1791E+09	437.7649	1420	8860	8860	HMS
811913	20014	45.7319	2	5.8756E+07	1.1699E+07	603.3797	437.6	105	360	HCD-HMSn
811913	20015	45.7342	2	7.618E+07	9.3205E+06	442.3247	428.1	134	403	HCD-HMSn
811913	20016	45.7361	2	8.8381E+06	2.2237E+06	654.8882	477.2	94	228	HCD-HMSn
811913	20017	45.7377	2	1.1166E+07	1.4216E+06	629.3192	199	94	212	HCD-HMSn
811913	20018	45.7394	2	1.4197E+07	3.6045E+06	582.8566	360.2	80	231	HCD-HMSn
811913	20019	45.7412	2	1.4251E+07	845192	448.9322	118.2	187	455	HCD-HMSn
811913	20020	45.7429	2	5.7744E+06	402680	561.359	56.07	94	225	HCD-HMSn
811913	20021	45.7447	2	2.6924E+06	763587	128.1284	157.9	52	144	HCD-HMSn
811913	20022	45.7464	2	1.38E+07	4.5157E+06	588.3748	455.4	74	217	HCD-HMSn
811913	20023	45.7482	1	3.3425E+10	6.0225E+09	437.7649	1484	8657	8657	HMS
811913	20024	45.7501	2	1.7752E+07	5.198E+06	598.3601	406.4	71	171	HCD-HMSn
811913	20025	45.7524	2	3.0321E+07	1.1598E+07	590.8587	866.5	74	167	HCD-HMSn
811913	20026	45.7543	2	1.0355E+07	3.2507E+06	627.8774	649.9	87	211	HCD-HMSn
811913	20027	45.7559	2	1.1123E+07	1.9737E+06	579.6902	232.5	94	318	HCD-HMSn
811913	20028	45.7576	2	1.1695E+07	3.8094E+06	575.3113	632.7	98	217	HCD-HMSn
811913	20029	45.7594	2	4.3454E+07	5.7813E+06	593.3156	780.8	191	592	HCD-HMSn
811913	20030	45.7612	2	1.5311E+07	2.5119E+06	693.9002	209.7	116	357	HCD-HMSn
811913	20031	45.7629	2	1.0915E+07	1.6943E+06	718.3905	212.9	109	265	HCD-HMSn
811913	20032	45.7647	2	1.2177E+07	1.0228E+06	409.586	290.8	206	495	HCD-HMSn
811913	20033	45.7664	1	3.2905E+10	6.0189E+09	437.7648	1560	9158	9158	HMS
811913	20034	45.7683	2	1.6581E+07	4.8409E+06	573.8116	453.4	98	220	HCD-HMSn
811913	20035	45.7706	2	1.4906E+07	1.8982E+06	569.5633	271.7	180	452	HCD-HMSn
811913	20036	45.7725	2	1.7099E+07	3.2101E+06	429.2926	348.2	119	362	HCD-HMSn
811913	20037	45.7741	2	1.0247E+07	2.8978E+06	623.8934	510.9	73	188	HCD-HMSn
811913	20038	45.7759	2	9.8344E+06	3.5329E+06	551.822	816.6	111	278	HCD-HMSn
811913	20039	45.7776	2	5.1302E+06	284275	110.0716	47.42	99	227	HCD-HMSn
811913	20040	45.7794	2	1.7247E+07	4.0323E+06	401.7726	592.6	139	442	HCD-HMSn
811913	20041	45.7811	1	2.9247E+10	5.3467E+09	437.7649	1348	8067	8067	HMS
811913	20042	45.7831	2	8.8351E+07	1.3611E+07	606.6693	159.4	70	208	HCD-HMSn
811913	20043	45.7853	2	3.2683E+07	1.0751E+06	596.3528	57.13	182	613	HCD-HMSn
811913	20044	45.7872	2	1.3389E+07	3.3222E+06	543.8284	360.2	127	279	HCD-HMSn
811913	20045	45.7889	1	2.9991E+10	5.6669E+09	437.7649	1504	8540	8540	HMS
811913	20046	45.7908	2	3.751E+07	8.9633E+06	646.3948	285.1	65	227	HCD-HMSn
811913	20047	45.7931	2	3.3969E+07	1.0545E+06	596.3525	46.65	177	561	HCD-HMSn
811913	20048	45.7950	2	4.8325E+06	769079	626.3749	115.5	61	164	HCD-HMSn
811913	20049	45.7966	2	9.2464E+06	643002	557.333	129.1	180	477	HCD-HMSn
811913	20050	45.7983	1	2.7656E+10	4.9369E+09	437.7649	1481	9053	9053	HMS
811913	20051	45.8002	2	5.8664E+07	9.9089E+06	607.3384	145.2	72	223	HCD-HMSn
811913	20052	45.8025	2	1.2533E+07	449439	710.3954	34.83	129	352	HCD-HMSn
811913	20053	45.8044	2	2.069E+07	5.1876E+06	539.818	494.9	100	234	HCD-HMSn
811913	20054	45.8060	2	6.0006E+06	914394	555.6462	318	155	419	HCD-HMSn
811913	20055	45.8078	2	1.2472E+07	626896	552.8566	66.61	115	282	HCD-HMSn
811913	20056	45.8095	2	787941	48939	799.3915	30.68	59	157	HCD-HMSn
811913	20057	45.8113	2	4.5156E+06	579645	842.9365	236.9	103	253	HCD-HMSn
811913	20058	45.8130	1	2.9624E+10	5.6829E+09	437.7649	1371	8132	8132	HMS
811913	20059	45.8150	2	2.0041E+07	4.2538E+06	503.9797	555.3	138	354	HCD-HMSn
811913	20060	45.8172	2	2.7841E+07	1.6185E+07	447.3095	2947	109	329	HCD-HMSn
811913	20061	45.8192	2	9.8138E+06	1.2409E+06	718.3969	174.7	127	303	HCD-HMSn
811913	20062	45.8207	1	2.5836E+10	4.8925E+09	437.7649	1440	8624	8624	HMS
811913	20063	45.8227	2	3.0835E+07	8.9377E+06	473.7884	623.5	126	410	HCD-HMSn
811913	20064	45.8250	2	1.2788E+07	4.5276E+06	549.3356	847.3	96	243	HCD-HMSn
811913	20065	45.8269	2	8.5598E+06	736861	678.0416	100.9	97	246	HCD-HMSn
811913	20066	45.8285	2	4.0051E+06	256042	802.3522	74.66	108	263	HCD-HMSn
811913	20067	45.8302	2	7.8219E+06	672821	484.3129	171.1	169	426	HCD-HMSn
811913	20068	45.8320	2	4.3187E+06	266500	554.8381	55.63	106	280	HCD-HMSn
811913	20069	45.8337	2	7.4967E+06	1.1233E+06	704.452	172.2	84	272	HCD-HMSn
811913	20070	45.8355	2	1.2071E+07	1.3195E+06	529.6597	216.3	182	460	HCD-HMSn
811913	20071	45.8372	1	2.6837E+10	5.3735E+09	437.765	1666	9477	9477	HMS
811913	20072	45.8391	2	9.6915E+07	6.8107E+06	523.3454	201.3	151	471	HCD-HMSn
811913	20073	45.8414	2	2.2331E+07	5.5865E+06	693.8999	472	120	276	HCD-HMSn
811913	20074	45.8433	2	1.3588E+07	1.1321E+06	589.3881	76.27	92	308	HCD-HMSn
811913	20075	45.8449	2	7.1073E+06	842103	131.1385	120.8	98	369	HCD-HMSn
811913	20076	45.8467	2	1.1641E+07	3.9083E+06	525.3061	1053	196	479	HCD-HMSn
811913	20077	45.8484	1	2.5861E+10	4.9586E+09	437.7651	1512	9665	9665	HMS
811913	20078	45.8504	2	1.8413E+07	4.4477E+06	429.785	587.4	129	405	HCD-HMSn
811913	20079	45.8526	2	4.6619E+06	640257	130.1351	155.8	121	293	HCD-HMSn
811913	20080	45.8546	1	2.6522E+10	5.5133E+09	437.765	1467	8460	8460	HMS
811913	20081	45.8563	2	2.0959E+07	4.5564E+06	381.2478	543.2	83	265	HCD-HMSn
811913	20082	45.8586	2	1.7072E+07	3.7472E+06	559.3721	346.1	92	217	HCD-HMSn
811913	20083	45.8605	2	3.029E+07	4.2706E+06	458.9262	272.6	123	390	HCD-HMSn
811913	20084	45.8621	2	1.3524E+07	3.4254E+06	697.3866	317.5	81	274	HCD-HMSn
811913	20085	45.8639	2	2.1486E+07	2.8035E+06	689.4436	204.8	123	457	HCD-HMSn
811913	20086	45.8656	2	1.526E+07	1.0152E+06	444.7543	117.6	156	551	HCD-HMSn
811913	20087	45.8674	2	1.8934E+07	4.748E+06	488.3015	818.5	167	433	HCD-HMSn
811913	20088	45.8691	2	1.241E+07	3.8862E+06	484.8133	1279	176	462	HCD-HMSn
811913	20089	45.8709	2	1.2351E+07	855670	432.2713	180.9	218	787	HCD-HMSn
811913	20090	45.8726	2	8.3239E+06	655677	402.2737	242	207	524	HCD-HMSn
811913	20091	45.8744	1	2.4115E+10	4.6188E+09	437.7649	1555	10882	10882	HMS
811913	20092	45.8763	2	4.8282E+07	1.8686E+07	568.3502	1250	101	229	HCD-HMSn
811913	20093	45.8786	2	3.1607E+06	239995	572.3978	41.22	75	173	HCD-HMSn
811913	20094	45.8805	2	1.1602E+07	1.496E+06	874.9284	170.7	100	326	HCD-HMSn
811913	20095	45.8821	2	1.2977E+07	1.9185E+06	509.2901	286.3	122	288	HCD-HMSn
811913	20096	45.8838	2	1.0217E+07	1.8353E+06	521.9747	470.6	180	458	HCD-HMSn
811913	20097	45.8856	1	2.1765E+10	4.2103E+09	437.765	1466	10276	10276	HMS
811913	20098	45.8875	2	1.1962E+07	2.194E+06	610.3749	253.5	101	237	HCD-HMSn
811913	20099	45.8898	2	2.1502E+07	6.6338E+06	471.275	878	121	300	HCD-HMSn
811913	20100	45.8917	2	6.623E+06	552090	473.3291	71.62	96	255	HCD-HMSn
811913	20101	45.8933	2	4.1011E+06	179515	626.3263	38.84	105	250	HCD-HMSn
811913	20102	45.8950	2	1.3351E+07	2.8147E+06	411.7562	871.5	172	431	HCD-HMSn
811913	20103	45.8968	2	1.0595E+07	613027	637.3513	56.24	110	284	HCD-HMSn
811913	20104	45.8985	2	5.4151E+06	1.1673E+06	625.8766	197.3	73	213	HCD-HMSn
811913	20105	45.9003	2	1.7011E+07	1.5574E+06	450.8197	257.8	189	583	HCD-HMSn
811913	20106	45.9020	1	2.1778E+10	4.3603E+09	437.7647	1369	9827	9827	HMS
811913	20107	45.9040	2	6.6397E+07	2.3166E+07	534.3297	716.7	89	290	HCD-HMSn
811913	20108	45.9063	2	5.6142E+07	2.0792E+07	515.3397	994.7	71	211	HCD-HMSn
811913	20109	45.9082	2	2.1787E+07	6.415E+06	494.8029	1041	114	276	HCD-HMSn
811913	20110	45.9098	2	3.516E+07	7.1886E+06	487.6668	520.3	117	354	HCD-HMSn
811913	20111	45.9115	2	1.6763E+07	3.9249E+06	559.3254	220.3	67	188	HCD-HMSn
811913	20112	45.9133	2	4.7245E+06	659161	1038.5719	177.9	94	224	HCD-HMSn
811913	20113	45.9150	1	1.86E+10	3.5584E+09	437.7649	1618	12238	12238	HMS
811913	20114	45.9169	2	7.0202E+06	988272	130.1351	179.8	125	308	HCD-HMSn
811913	20115	45.9199	1	2.1565E+10	4.1441E+09	437.7648	1378	10809	10809	HMS
811913	20116	45.9211	2	4.3207E+07	1.1167E+07	562.8419	187.6	70	209	HCD-HMSn
811913	20117	45.9234	2	1.5104E+07	2.0227E+06	721.853	211.6	101	260	HCD-HMSn
811913	20118	45.9254	2	1.4135E+07	1.3361E+06	130.1351	84.13	90	233	HCD-HMSn
811913	20119	45.9269	2	1.6721E+07	6.6925E+06	540.3304	969.5	89	226	HCD-HMSn
811913	20120	45.9287	2	8.6731E+06	876788	747.3643	138	111	374	HCD-HMSn
811913	20121	45.9304	2	7.6439E+06	1.2687E+06	718.8569	131	92	246	HCD-HMSn
811913	20122	45.9322	2	5.0032E+06	634471	883.4385	253.1	120	282	HCD-HMSn
811913	20123	45.9339	1	1.9507E+10	3.6088E+09	437.7648	1367	11765	11765	HMS
811913	20124	45.9359	2	1.3013E+07	1.6924E+06	587.3724	173.4	123	302	HCD-HMSn
811913	20125	45.9381	2	5.8832E+06	348376	686.3857	39.73	99	262	HCD-HMSn
811913	20126	45.9401	2	6.5295E+06	1.3524E+06	716.8429	223.9	73	189	HCD-HMSn
811913	20127	45.9417	2	1.4342E+07	4.1875E+06	519.3438	1003	166	448	HCD-HMSn
811913	20128	45.9434	2	1.5486E+07	1.8506E+06	451.288	426.9	215	550	HCD-HMSn
811913	20129	45.9452	2	2.3646E+06	163077	830.4336	47.52	88	213	HCD-HMSn
811913	20130	45.9469	2	9.7346E+06	2.2431E+06	556.2928	354	114	271	HCD-HMSn
811913	20131	45.9486	1	1.9402E+10	3.5016E+09	437.7649	1376	12270	12270	HMS
811913	20132	45.9506	2	6.5265E+07	8.9892E+06	646.0089	178.6	104	332	HCD-HMSn
811913	20133	45.9529	2	1.2511E+07	2.3079E+06	636.392	247.9	80	199	HCD-HMSn
811913	20134	45.9549	2	1.7281E+07	2.8673E+06	647.8526	122.5	64	211	HCD-HMSn
811913	20135	45.9564	2	2.0736E+07	4.0015E+06	387.7457	656.1	142	459	HCD-HMSn
811913	20136	45.9581	2	5.248E+06	903896	749.9129	349.7	106	259	HCD-HMSn
811913	20137	45.9599	2	9.7936E+06	1.446E+06	745.4144	383.7	173	424	HCD-HMSn
811913	20138	45.9616	2	8.5401E+06	340726	858.4069	70.18	188	456	HCD-HMSn
811913	20139	45.9634	1	1.8845E+10	3.451E+09	437.7648	1223	11206	11206	HMS
811913	20140	45.9653	2	5.2434E+07	2.0235E+07	595.3383	513.5	70	235	HCD-HMSn
811913	20141	45.9676	2	3.4186E+07	5.3995E+06	590.8597	216.1	111	286	HCD-HMSn
811913	20142	45.9695	2	4.718E+07	4.0285E+06	629.3939	154.4	115	346	HCD-HMSn
811913	20143	45.9711	2	3.2975E+07	5.8103E+06	562.8175	116.2	66	229	HCD-HMSn
811913	20144	45.9728	2	1.7453E+07	732527	583.3033	52.98	117	298	HCD-HMSn
811913	20145	45.9746	2	1.7897E+07	1.7187E+06	700.0516	115.2	118	301	HCD-HMSn
811913	20146	45.9764	2	6.1271E+06	1.1308E+06	660.8942	300.9	123	300	HCD-HMSn
811913	20147	45.9781	2	5.8866E+06	387086	863.3885	78.16	110	243	HCD-HMSn
811913	20148	45.9799	2	6.4857E+06	511133	828.9677	87.64	121	281	HCD-HMSn
811913	20149	45.9816	2	4.4929E+06	628132	793.4083	154.7	102	224	HCD-HMSn
811913	20150	45.9834	2	5.6853E+06	743099	897.4701	176.2	99	297	HCD-HMSn
811913	20151	45.9851	2	1.8681E+06	613064	866.4443	284.6	86	217	HCD-HMSn
811913	20152	45.9869	1	1.6809E+10	2.6794E+09	437.7646	1157	12817	12817	HMS
811913	20153	45.9888	2	4.5684E+07	1.4022E+07	646.8947	488	78	181	HCD-HMSn
811913	20154	45.9911	2	1.6375E+07	1.4818E+06	130.135	86.66	90	243	HCD-HMSn
811913	20155	45.9931	2	2.4819E+07	6.3474E+06	452.6227	888.5	124	316	HCD-HMSn
811913	20156	45.9946	2	1.2284E+07	2.6783E+06	687.4139	354.5	99	243	HCD-HMSn
811913	20157	45.9963	2	2.976E+07	2.8793E+06	583.358	89.18	91	231	HCD-HMSn
811913	20158	45.9981	2	8.8274E+06	1.2096E+06	896.9658	196.2	84	252	HCD-HMSn
811913	20159	45.9998	2	3.2606E+06	246440	763.4378	68.25	113	256	HCD-HMSn
811913	20160	46.0016	2	5.9437E+06	982462	642.832	179.4	99	256	HCD-HMSn
811913	20161	46.0033	1	1.7132E+10	2.6538E+09	437.7647	1193	13752	13752	HMS
811913	20162	46.0053	2	9.9121E+06	1.771E+06	437.7643	193.8	90	212	HCD-HMSn
811913	20163	46.0075	2	2.998E+07	6.5403E+06	562.8179	170.7	83	248	HCD-HMSn
811913	20164	46.0095	2	3.0994E+07	5.1043E+06	584.6617	262.4	96	239	HCD-HMSn
811913	20165	46.0110	2	2.0881E+07	7.4585E+06	632.8707	459.9	56	134	HCD-HMSn
811913	20166	46.0128	2	2.8432E+07	3.4235E+06	602.9838	101.8	83	286	HCD-HMSn
811913	20167	46.0145	2	3.4009E+07	6.703E+06	717.4241	471.5	97	232	HCD-HMSn
811913	20168	46.0163	2	1.3217E+07	1.114E+06	130.1351	87.78	100	344	HCD-HMSn
811913	20169	46.0180	2	1.079E+07	1.5794E+06	784.9118	205.8	127	383	HCD-HMSn
811913	20170	46.0198	2	2.5822E+07	3.9721E+06	531.3352	223.1	145	411	HCD-HMSn
