Dataset	ParentIonIndex	MZ	SurveyScanNumber	FragScanNumber	OptimalPeakApexScanNumber	PeakApexOverrideParentIonIndex	CustomSICPeak	PeakScanStart	PeakScanEnd	PeakScanMaxIntensity	PeakMaxIntensity	PeakSignalToNoiseRatio	FWHMInScans	PeakArea	ParentIonIntensity	PeakBaselineNoiseLevel	PeakBaselineNoiseStDev	PeakBaselinePointsUsed	StatMomentsArea	CenterOfMassScan	PeakStDev	PeakSkew	PeakKSStat	StatMomentsDataCountUsed	InterferenceScore
0	856	916.1382	45933	45934	45894	-1	0	45816	45998	45894	1.4532E+06	4.668	51	9.4534E+07	798151	311315	444942	27	5.798E+07	45899	22.3	0.02665	0.3057	10	0
0	857	873.9804	45933	45935	45855	-1	0	45751	45972	45855	2.997E+06	4.453	53	2.318E+08	210085	673003	956982	27	1.3544E+08	45852	24.2	-0.01674	0.2936	10	0
0	858	656.9894	45933	45936	45933	-1	0	45855	45998	45933	1.5954E+06	4.63	55	4.0853E+08	1.8022E+06	344568	1.21E+06	78	6.217E+07	45927	18.2	0.004683	0.3482	8	0
0	859	793.7145	45933	45937	45920	-1	0	45855	45998	45920	707621	4.609	43	1.2166E+08	1.0973E+06	153532	394162	79	2.8624E+07	45927	18.3	0.01115	0.3489	8	0
0	860	544.3057	45933	45938	45920	-1	0	45855	45998	45920	446020	1.722	52	8.3349E+07	631268	258940	399515	27	6.9195E+06	45925	13.4	0.08068	0.3819	6	0
0	861	580.5958	45933	45939	45920	-1	0	45855	45998	45920	181064	4.377	63	2.0122E+07	359797	41370	49573	78	7.3036E+06	45924	18.9	0.04829	0.3418	8	0
0	862	416.8857	45933	45940	45920	-1	0	45842	45998	45920	729167	2.085	52	1.1619E+08	981871	349799	498071	27	1.619E+07	45921	15.7	-0.01976	0.372	7	0
0	863	774.4133	45933	45941	45920	-1	0	45829	45998	45920	712099	2.261	57	9.6176E+07	914404	314968	337985	27	1.9906E+07	45915	18.1	-0.05747	0.3522	8	0
0	864	943.4774	45933	45942	45920	-1	0	45855	45998	45920	383398	5.406	84	4.4584E+07	708285	70923	134721	79	1.5107E+07	45925	18.7	0.06156	0.3444	8	0
0	865	745.4263	45933	45943	45933	-1	0	45855	45998	45933	633873	3.437	49	1.6069E+08	1.0602E+06	184413	567053	79	2.0082E+07	45928	16.9	0.0279	0.3404	8	0
0	866	783.6503	45933	45944	45920	-1	0	45855	45998	45920	410852	2.396	51	5.348E+07	571116	171465	214439	27	1.0691E+07	45921	16.2	-0.02259	0.3783	7	0
0	867	1039.2185	45933	45945	45920	-1	0	45868	45998	45920	413100	1.246	70	3.9279E+07	560315	331656	443541	53	1.816E+06	45918	10.3	0.09837	0.3963	5	0
0	868	621.9963	45946	45947	45933	-1	0	45868	45998	45933	972539	2.075	52	8.0195E+08	1.1458E+06	468797	2.37E+06	78	1.7977E+07	45931	13.2	-0.1444	0.3589	6	0
0	869	1290.6443	45946	45948	45920	-1	0	45842	45998	45920	328497	3.182	62	3.0261E+07	481151	103229	132323	27	1.1687E+07	45916	18.6	-0.06554	0.3505	8	0
0	870	546.8079	45946	45949	45933	-1	0	45868	45998	45933	419358	2.747	46	1.7167E+08	808846	152648	490399	78	9.6243E+06	45929	15.2	0.08223	0.3451	7	0
0	871	534.2958	45946	45950	45920	-1	0	45855	45998	45920	341998	2.469	76	4.1973E+07	621278	138536	193777	27	8.9592E+06	45922	15.9	-0.07428	0.3813	7	0
0	872	937.9919	45946	45951	45920	-1	0	45868	45998	45920	210972	4.027	52	3.3793E+07	610954	52391	93710	78	8.1409E+06	45927	18.2	0.004903	0.3478	8	0
0	873	587.8246	45946	45952	45933	-1	0	45868	45998	45933	409855	1.961	52	3.1975E+08	953728	208977	961910	78	7.1693E+06	45930	13.2	-0.1497	0.3904	6	0
0	874	1011.5288	45946	45953	45933	-1	0	45868	45998	45933	273146	2.252	52	1.3156E+08	883687	121267	413119	78	6.0052E+06	45930	14.6	0.0267	0.3566	7	0
0	875	870.1592	45946	45954	45920	-1	0	45855	45998	45920	250975	0.7665	72	4.9705E+07	505971	327441	299661	27	1.123E+07	45921	14.5	-0.159	0.3727	5	0
0	876	861.9642	45946	45955	45920	-1	0	45855	45998	45920	342657	3.072	68	3.259E+07	429374	111535	140443	27	7.5275E+06	45920	16.4	-0.01001	0.3746	7	0
0	877	697.7269	45946	45956	45933	-1	0	45868	45998	45933	221375	2.545	52	8.5085E+07	896127	86992	260374	78	5.6703E+06	45930	15.3	0.07882	0.3492	7	0
0	878	497.2832	45946	45957	45933	-1	0	45868	45998	45933	331676	4.932	46	5.6738E+07	487370	67249	147881	78	7.6863E+06	45927	17.5	0.002823	0.3416	8	0
0	879	1190.066	45946	45958	45920	-1	0	45855	45998	45920	281366	2.469	46	3.3334E+07	392586	113958	143237	27	4.363E+06	45924	14	0.0757	0.3841	6	0
0	880	989.512	45959	45960	45920	-1	0	45868	45998	45920	83990	2.307	52	1.1199E+07	58133	36400	35042	77	2.1513E+06	45922	16.2	-0.08861	0.3861	7	0
0	881	636.361	45959	45961	45972	-1	0	45920	45998	45972	142713	0.009971	39	2.2689E+07	174116	1.4312E+07	1.86E+07	27	1.267E+06	45973	9.28	0.4518	0.4871	4	0
0	882	674.6896	45959	45962	45933	-1	0	45868	45998	45933	447756	3.239	52	2.6107E+08	2.2442E+06	138236	515387	77	1.3616E+07	45931	16	0.06041	0.3592	7	0
0	883	921.4683	45959	45963	45894	-1	0	45816	45998	45894	7.0238E+06	4.57	56	5.3223E+08	1.7028E+06	1.5368E+06	2.2E+06	27	2.934E+08	45900	22.8	0.01865	0.3103	10	0
0	884	763.3766	45959	45964	45933	-1	0	45868	45998	45933	272901	2.055	52	1.176E+08	1.3594E+06	132809	366657	78	5.2964E+06	45929	13.7	-0.1047	0.3952	6	0
0	885	796.1561	45959	45965	45920	-1	0	45855	45998	45920	246066	4.922	46	4.5954E+07	778900	49989	82534	77	7.6951E+06	45925	18.4	0.0294	0.3418	8	0
0	886	671.0107	45959	45966	45920	-1	0	45855	45998	45920	305280	4.263	46	4.6606E+07	542922	71618	151815	79	7.6549E+06	45925	17.6	0.01858	0.3352	8	0
0	887	682.0131	45959	45967	45920	-1	0	45855	45998	45920	274782	4.269	46	5.151E+07	596707	64359	138704	78	6.5194E+06	45925	17.6	0.01808	0.335	8	0
0	888	783.4033	45959	45968	45920	-1	0	45842	45998	45920	176139	1.643	84	2.8694E+07	278999	107185	133117	79	2.7691E+06	45915	14.2	-0.08587	0.3773	6	0
0	889	1044.8591	45959	45969	45920	-1	0	45855	45998	45920	279981	5.175	89	3.6731E+07	528390	54106	93644	78	1.2097E+07	45924	19.2	0.0406	0.3446	8	0
0	890	1097.0626	45959	45970	45920	-1	0	45868	45998	45920	100038	2.316	52	2.2949E+07	172085	43201	60210	78	2.5379E+06	45925	15.7	-0.1312	0.3652	7	0
0	891	596.0707	45959	45971	45933	-1	0	45868	45998	45933	80909	2.396	52	2.0397E+07	575883	33769	20532	77	2.2218E+06	45925	16.7	-0.05378	0.3476	8	0
0	892	510.2842	45972	45973	45894	-1	0	45608	45998	45894	620287	1.497	166	1.462E+08	377004	414467	216267	27	2.9175E+07	45843	46.4	-0.06415	0.301	16	0
0	893	747.862	45972	45974	45920	-1	0	45855	45998	45920	207050	3.285	82	2.501E+07	370893	63024	106674	78	6.2104E+06	45921	17.3	-0.02672	0.3415	7	0
0	894	919.9749	45972	45975	45920	-1	0	45855	45998	45920	1.0992E+06	3.577	52	2.8413E+08	4.6527E+06	307342	1.0E+06	79	3.9518E+07	45927	17.8	0.01446	0.3439	8	0
0	895	908.1518	45972	45976	45933	-1	0	45868	45998	45933	342299	3.546	52	9.834E+07	2.0343E+06	96529	290739	78	1.1151E+07	45931	16.3	0.08199	0.362	7	0
0	896	680.3671	45972	45977	45933	-1	0	45868	45998	45933	118491	1.345	52	7.8445E+07	1.4095E+06	88072	246765	78	832807	45930	10.3	0.224	0.3907	5	0
0	897	895.4531	45972	45978	45933	-1	0	45868	45998	45933	89677	1.083	52	1.2064E+08	1.7256E+06	82826	319646	78	3.9585E+06	45932	14.4	0.00964	0.3727	5	0
0	898	669.6382	45972	45979	45933	-1	0	45868	45998	45933	189278	2.767	39	5.6729E+07	1.0606E+06	68408	163721	78	5.3859E+06	45929	15.9	0.1015	0.3499	7	0
0	899	768.4134	45972	45980	45907	-1	0	45829	45998	45907	176375	1.32	75	5.1321E+07	879432	133615	256768	79	5.8367E+06	45908	15	-0.1075	0.3727	5	0
0	900	956.9872	45972	45981	45920	-1	0	45855	45998	45920	200806	3.918	44	3.6196E+07	370453	51254	82245	78	7.6614E+06	45925	18.3	0.03093	0.341	8	0
0	901	755.0719	45972	45982	45933	-1	0	45868	45998	45933	69954	0.9842	78	7.3186E+07	1.5204E+06	71074	222934	78	3.1284E+06	45932	14.4	0.04622	0.3727	5	0
0	902	549.9713	45972	45983	45933	-1	0	45868	45998	45933	106821	2.426	44	3.5026E+07	711122	44036	68180	77	2.8735E+06	45926	16.3	-0.03169	0.3453	8	0
0	903	717.7463	45972	45984	45933	-1	0	45868	45998	45933	89952	1.439	52	3.3177E+07	596096	62520	120639	79	935307	45927	12.4	-0.01072	0.3814	6	0
0	904	914.5046	45985	45986	45920	-1	0	45868	45998	45920	72420	0.2844	65	3.0129E+07	436312	254653	596736	79	3.293E+06	45922	14.6	-0.1869	0.3727	5	0
0	905	988.9816	45985	45987	45920	-1	0	45868	45998	45920	50641	1.552	52	1.3103E+07	65459	32630	12851	78	711312	45919	14.8	-0.06462	0.3522	7	0
0	906	687.0109	45985	45988	45920	-1	0	45868	45998	45920	44850	1.329	52	2.1368E+07	1.0258E+06	33756	13858	78	388672	45917	13.2	-0.1757	0.4246	6	0
0	907	910.4699	45985	45989	45933	-1	0	45868	45998	45933	98752	1.228	52	4.2395E+07	894490	80437	141314	78	4.3843E+06	45932	14.4	0.05549	0.3727	5	0
0	908	724.1497	45985	45990	45920	-1	0	45868	45998	45920	49123	1.185	52	2.8798E+07	790462	41470	51445	77	201164	45921	10.6	-0.05478	0.4298	5	0
0	909	721.0515	45985	45991	45920	-1	0	45855	45998	45920	186900	1.496	84	3.0611E+07	437918	124903	159004	27	1.315E+06	45923	10.7	-0.1992	0.4621	5	0
0	910	914.825	45985	45992	45920	-1	0	45881	45998	45920	41313	1.263	52	1.3364E+07	368956	32698	13036	78	319469	45913	13.7	-0.08118	0.394	6	0
0	911	739.366	45985	45993	45907	-1	0	45608	45998	45907	609512	1.893	178	1.1371E+08	311576	321967	256640	27	2.5157E+07	45880	38	-0.4051	0.334	13	0
0	912	565.785	45985	45994	45920	-1	0	45868	45998	45920	56452	1.603	65	2.1288E+07	526839	35220	22540	77	888284	45918	15.7	-0.07166	0.363	7	0
0	913	968.4829	45985	45995	45920	-1	0	45855	45998	45920	861082	3.064	67	4.8414E+07	203076	281073	305295	27	2.3531E+06	45921	10.7	-0.105	0.4324	5	0
0	914	709.3779	45985	45996	45920	-1	0	45868	45998	45920	42288	0.4326	65	1.3064E+07	170961	97759	142441	79	1.9914E+06	45919	14.8	-0.01434	0.3727	5	0
0	915	575.8639	45985	45997	45920	-1	0	45868	45998	45920	66402	1.581	52	2.0744E+07	374974	42004	52407	78	909336	45921	14	-0.03992	0.3527	7	0
0	916	659.3508	45998	45999	45907	-1	0	45829	45998	45907	5.9017E+06	3.151	61	4.9439E+08	75095	1.8727E+06	2.12E+06	27	2.1834E+08	45913	19	0.0197	0.3509	8	0
0	917	557.802	45998	46000	45920	-1	0	45868	45998	45920	42123	1.237	65	1.8431E+07	532246	34046	17505	77	275467	45914	12.9	-0.06752	0.3893	6	0
