scan_num, scan_time, type, bpi, bpi_mz, tic, num_peaks, num_deisotoped
45005,78.5464,2,37251.28515625,1297.72681,178981.22,6,0
45006,78.5479,2,3902.46826171875,302.32901,43587.25,1,0
45007,78.5500,2,20188.224609375,120.08097,228858.66,18,0
45008,78.5522,2,9516.3671875,200.13948,64331.68,5,0
45009,78.5544,2,16551.501953125,210.05472,105020.16,9,0
45010,78.5566,2,18918.916015625,210.01009,38611.305,1,0
45011,78.5587,2,3816.287109375,302.32294,20966.705,2,0
45012,78.5609,2,10884.087890625,120.08089,154758.78,14,0
45013,78.5631,2,15286.697265625,120.08111,135691.72,11,0
45014,78.5653,2,6957.71826171875,1083.64050,48869.102,2,0
45015,78.5675,2,38924.875,209.26921,61972.594,1,0
45016,78.5696,2,10131.818359375,211.58018,51083.453,5,0
45018,78.5722,2,60248.15234375,704.36591,513470.47,4,0
45019,78.5744,2,10466.3359375,120.08098,48212.086,2,0
45020,78.5766,2,29108.208984375,209.74521,102091.84,7,0
45021,78.5786,2,31328.904296875,209.28755,72018.75,3,0
45022,78.5793,2,296080.3125,209.26210,519528.81,2,0
45023,78.5814,2,8645.7880859375,159.09195,73083.391,8,0
45024,78.5836,2,4266.11865234375,302.32593,30093.77,2,0
45025,78.5858,2,4495.07275390625,302.32291,41849.227,4,0
45026,78.5880,2,32381.830078125,209.42662,85028.344,6,0
45027,78.5902,2,22081.322265625,209.31142,60719.625,3,0
45028,78.5923,2,86593.7890625,604.36462,191482.53,9,0
45029,78.5945,2,11304.2802734375,211.58005,47507.18,2,0
45031,78.5995,2,6091.19677734375,120.08075,37674.062,2,0
45032,78.6017,2,36482.6796875,209.36821,50990.27,1,0
45033,78.6026,2,41887.46875,116.07082,336148,8,0
45034,78.6048,2,12857.6982421875,282.14429,159608.27,13,0
45035,78.6070,2,30346.76171875,228.13448,223062.72,13,0
45036,78.6092,2,15971.59765625,120.08103,53482.391,3,0
45037,78.6113,2,50481.53125,322.18777,262060.69,19,0
45038,78.6135,2,32736.99609375,129.10246,158966.11,12,0
45039,78.6157,2,6906.771484375,1189.62854,76907.266,2,0
45040,78.6179,2,3388.84228515625,302.26935,32869.453,1,0
45041,78.6201,2,29734.90625,209.89392,52588.652,1,0
45042,78.6223,2,16212.1533203125,211.56947,31210.094,1,0
45044,78.6259,2,28815.919921875,201.12343,245559.28,19,0
45045,78.6280,2,34742.91796875,209.44380,57671.617,2,0
45046,78.6296,2,26455.369140625,209.20894,167801.16,8,0
45047,78.6313,2,23717.755859375,159.09169,185105.22,11,0
45048,78.6334,2,99470.1171875,120.08104,597925.62,35,0
45049,78.6354,2,54445.9609375,120.08108,585322.06,38,0
45050,78.6375,2,22580.7578125,120.08099,322336.75,30,0
45051,78.6397,2,54790.7265625,187.14410,279915.25,16,0
45052,78.6419,2,38969.09375,120.08104,254855.86,17,0
45053,78.6441,2,9959.4365234375,322.18668,127885.98,11,0
45054,78.6463,2,6997.189453125,147.11234,66373.109,3,0
45055,78.6485,2,17575.3828125,211.56621,68946.484,5,0
45057,78.6511,2,14948.837890625,120.08103,156207.92,2,0
45058,78.6532,2,36515.734375,209.20079,69873.297,2,0
45059,78.6554,2,22944.70703125,210.21617,113443.92,7,0
45060,78.6576,2,2906.39990234375,302.27444,20921.797,1,0
45061,78.6587,2,67584.171875,429.24588,988088.38,28,0
45062,78.6608,2,35650.49609375,322.18707,572059.69,44,0
45063,78.6630,2,5259.4248046875,302.27469,31929.68,1,0
45064,78.6652,2,10838.5908203125,1026.56274,109836.73,9,0
45065,78.6674,2,27418.400390625,110.07178,186605.42,15,0
45066,78.6696,2,18421.4140625,120.08095,72828.375,6,0
45067,78.6718,2,5500.4521484375,302.32297,31837.199,1,0
45068,78.6740,2,11444.98046875,211.55362,97555.375,9,0
45070,78.6765,2,44433.54296875,244.16463,411704.62,12,0
45071,78.6787,2,74848.5,120.08103,383982.69,30,0
45072,78.6794,2,42826.59375,302.27567,174788.97,2,0
45073,78.6816,2,27757.646484375,202.08263,156344.88,8,0
45074,78.6836,2,5760.96142578125,263.13928,33616.219,2,0
45075,78.6858,2,21244.498046875,120.08087,170268.91,12,0
45076,78.6880,2,5603.3154296875,136.07610,87599.383,7,0
45077,78.6902,2,4280.18115234375,120.08086,57628.012,3,0
45078,78.6923,2,105592.75,120.08105,471649.19,39,0
45079,78.6945,2,14692.0712890625,120.08098,168040.34,14,0
