Dataset	ParentIonIndex	MZ	SurveyScanNumber	FragScanNumber	OptimalPeakApexScanNumber	PeakApexOverrideParentIonIndex	CustomSICPeak	PeakScanStart	PeakScanEnd	PeakScanMaxIntensity	PeakMaxIntensity	PeakSignalToNoiseRatio	FWHMInScans	PeakArea	ParentIonIntensity	PeakBaselineNoiseLevel	PeakBaselineNoiseStDev	PeakBaselinePointsUsed	StatMomentsArea	CenterOfMassScan	PeakStDev	PeakSkew	PeakKSStat	StatMomentsDataCountUsed	InterferenceScore
0	44	516.9211	21054	21057	21079	-1	0	21000	21196	21079	7.0314E+06	4.522	68	5.4716E+08	6.023E+06	1.555E+06	1.87E+06	76	3.0179E+08	21067	22.9	-0.1066	0.2547	19	0
0	45	496.9584	21054	21058	21124	-1	0	21000	21329	21124	1.4764E+07	4.036	109	1.6814E+09	6.9921E+06	3.6581E+06	4.0E+06	76	8.3541E+08	21121	38	-0.06038	0.3426	26	0
0	46	724.4288	21054	21059	21168	-1	0	21027	21202	21168	2.7936E+07	3.943	60	2.0902E+09	2.8303E+06	7.084E+06	8.66E+06	76	1.08E+09	21161	22.2	-0.2501	0.2383	17	0
0	47	823.4127	21054	21060	21047	-1	0	21000	21079	21047	3.3469E+06	4.132	26	1.0602E+08	2.3316E+06	809960	653081	76	4.9672E+07	21053	13.8	0.3168	0.3554	12	0
0	48	913.043	21054	21061	21090	-1	0	21000	21114	21090	2.709E+06	2.842	60	1.7735E+08	1.1879E+06	953210	829194	76	7.6881E+07	21086	16.1	-0.1451	0.2817	13	0
0	49	914.0429	21054	21062	21090	48	0	21027	21181	21054	1.301E+06	1.988	84	1.2674E+08	1.7732E+06	654573	443754	50	3.2574E+07	21074	20.1	0.3053	0.4698	15	0
0	50	459.3023	21063	21064	21012	-1	0	21000	21178	21012	5.1523E+08	5.725	35	3.5203E+10	2.1276E+08	9.0E+07	1.57E+08	76	2.086E+10	21030	21.9	0.6116	0.5642	19	0
0	51	1070.985	21063	21065	21051	-1	0	21027	21155	21051	2.0475E+06	3.777	37	7.6955E+07	443338	542165	332083	50	1.4384E+07	21065	15.5	0.3197	0.4006	13	0
0	52	494.821	21063	21066	21158	-1	0	21051	21202	21158	3.806E+08	4.077	92	3.5502E+10	1.4488E+07	9.3356E+07	1.25E+08	26	2.2832E+10	21148	29.5	-0.1855	0.229	20	0
0	53	517.8041	21063	21067	21026	16	0	21033	21090	21054	3.1562E+06	2.256	40	1.3807E+08	3.3862E+06	1.3989E+06	1.28E+06	76	6.2669E+07	21066	12.7	0.2264	0.305	11	0
0	54	530.6721	21068	21069	21012	-1	0	21000	21181	21012	2.2016E+08	5.035	45	1.7066E+10	9.933E+07	4.3725E+07	7.43E+07	76	1.0229E+10	21033	21.4	0.4198	0.4157	19	0
0	55	538.8062	21068	21070	21047	-1	0	21000	21241	21047	6.2695E+07	3.092	68	7.1534E+09	5.3736E+07	2.0278E+07	2.18E+07	76	3.4481E+09	21051	28.4	0.1604	0.3306	24	0
0	56	457.9745	21068	21071	21093	-1	0	21000	21351	21093	2.4804E+08	2.897	116	4.0946E+10	2.2394E+08	8.5623E+07	9.14E+07	76	1.9212E+10	21118	39.4	0.1007	0.357	29	0
0	57	588.3737	21068	21072	21158	-1	0	21000	21358	21158	1.6063E+08	3.134	122	2.5374E+10	4.8522E+07	5.1246E+07	5.56E+07	76	1.2193E+10	21160	43.7	0.08012	0.1846	32	0
0	58	828.5225	21068	21073	21081	-1	0	21068	21081	21081	721597	0.481	2	7.5018E+06	424933	1.5001E+06	2.17E+06	50	5.8413E+06	21085	3.67	-0.422	0.433	3	0
0	59	1033.9691	21068	21074	21079	-1	0	21033	21090	21079	4.9458E+06	3.619	15	1.3685E+08	4.9043E+06	1.3665E+06	1.51E+06	76	5.4253E+07	21073	11	-0.1079	0.3504	9	0
0	60	562.6463	21068	21075	21111	-1	0	21027	21210	21111	4.4175E+06	4.421	53	3.1619E+08	2.7831E+06	999184	875913	76	1.4704E+08	21103	29.8	0.2796	0.24	22	0
0	61	667.8973	21068	21076	21093	-1	0	21000	21224	21093	5.5413E+06	4.909	65	4.1477E+08	2.961E+06	1.1288E+06	1.2E+06	76	2.0482E+08	21106	26.6	0.533	0.5169	19	0
0	62	616.3961	21068	21077	21155	-1	0	21027	21358	21155	1.1415E+07	4.417	88	1.1994E+09	3.6118E+06	2.5842E+06	2.75E+06	76	5.5284E+08	21162	37	0.2394	0.2512	27	0
0	63	728.6781	21068	21078	21081	-1	0	21037	21196	21081	2.3667E+06	3.725	34	1.2857E+08	837394	635427	495979	50	3.7556E+07	21083	15.1	0.04623	0.2868	12	0
0	64	770.6271	21079	21080	21079	-1	0	21044	21111	21079	4.3258E+06	6.049	13	1.2563E+08	4.3258E+06	715139	499561	75	6.7082E+07	21079	15.2	0.1393	0.2575	13	0
0	65	686.4573	21081	21082	21090	-1	0	21000	21121	21090	9.4234E+06	3.202	73	6.5806E+08	8.7298E+06	2.9425E+06	3.14E+06	76	3.5903E+08	21084	23.9	-0.3564	0.2749	18	0
0	66	651.895	21081	21083	21158	-1	0	21000	21196	21158	1.1761E+07	3.49	62	1.0152E+09	2.3192E+06	3.37E+06	3.81E+06	76	4.6833E+08	21155	20.6	-0.1391	0.2353	16	0
0	67	533.9692	21081	21084	21232	-1	0	21027	21419	21232	5.1587E+08	4.65	89	5.7825E+10	2.3524E+07	1.1094E+08	1.22E+08	41	3.248E+10	21223	35.7	-0.243	0.235	25	0
0	68	796.1516	21081	21085	21090	-1	0	21000	21124	21090	1.882E+06	2.503	68	1.3678E+08	2.4165E+06	752045	594310	76	5.032E+07	21087	18.1	-0.4684	0.2574	16	0
0	69	710.3647	21081	21086	21260	233	0	21044	21492	21278	2.017E+07	10.09	132	3.3069E+09	2.1646E+06	1.9986E+06	1.68E+06	28	2.5454E+09	21262	53.4	-0.016	0.1543	40	0
0	70	448.2456	21081	21087	21124	-1	0	21033	21232	21124	3.3292E+06	3.43	76	3.0276E+08	1.7122E+06	970605	803322	76	1.2564E+08	21124	24	0.0887	0.2233	18	0
0	71	703.0522	21081	21088	21358	272	0	21054	21121	21090	2.3261E+06	2.111	28	9.1424E+07	2.4985E+06	1.1016E+06	955455	50	2.3258E+07	21085	11.1	-0.1748	0.3407	9	0
0	72	634.3513	21081	21089	21241	237	0	21063	21210	21124	3.6611E+06	2.016	117	3.719E+08	2.1385E+06	1.8161E+06	1.27E+06	76	1.1442E+08	21129	27	0.002078	0.213	20	0
0	73	476.8152	21090	21091	21093	-1	0	21000	21299	21093	8.6987E+07	4.452	64	8.8491E+09	7.6982E+07	1.9537E+07	2.6E+07	76	4.9356E+09	21090	31.2	-0.2789	0.2028	27	0
0	74	747.3703	21090	21092	21224	123	0	21037	21255	21226	6.1282E+06	4.393	117	7.1406E+08	864583	1.395E+06	1.17E+06	28	4.3631E+08	21198	35.9	-0.3951	0.3128	24	0
0	75	483.9576	21093	21094	21168	128	0	21026	21419	21158	1.0261E+08	3.326	119	1.5321E+10	2.9387E+07	3.0853E+07	3.66E+07	76	7.7283E+09	21182	38.5	0.01752	0.2248	28	0
0	76	550.2917	21093	21095	21114	-1	0	21000	21321	21114	3.2341E+07	4.53	89	3.4086E+09	1.9138E+06	7.139E+06	9.61E+06	76	1.903E+09	21127	31.3	0.0785	0.2534	22	0
0	77	497.2928	21093	21096	21133	132	0	21000	21344	21141	1.1523E+07	3.769	91	1.4058E+09	8.0301E+06	3.0576E+06	3.31E+06	76	6.4844E+08	21127	34.2	-0.2945	0.2153	25	0
0	78	681.3493	21093	21097	21155	-1	0	21033	21213	21155	1.4098E+07	3.913	59	1.0041E+09	7.3053E+06	3.6029E+06	5.78E+06	76	4.9104E+08	21138	25.7	-0.2953	0.2816	18	0
0	79	479.5919	21093	21098	21114	-1	0	21044	21141	21114	2.9825E+06	2.249	75	2.5253E+08	2.704E+06	1.3263E+06	1.05E+06	76	1.2142E+08	21100	26.9	-0.2672	0.3078	19	0
0	80	656.713	21093	21099	21155	-1	0	21033	21249	21155	3.8539E+06	3.373	131	4.2925E+08	2.9747E+06	1.1426E+06	1.08E+06	76	1.9497E+08	21142	32	-0.3455	0.2518	23	0
0	81	898.431	21093	21100	21210	-1	0	21081	21255	21210	4.5895E+06	2.647	70	4.7976E+08	1.4897E+06	1.734E+06	1.29E+06	41	1.9268E+08	21206	25.5	-0.1581	0.2132	20	0
0	82	1377.9512	21093	21101	21103	-1	0	21063	21133	21103	2.5451E+06	4.818	16	6.7004E+07	2.4354E+06	528286	266172	49	2.7573E+07	21100	9.96	0.007733	0.3401	9	0
0	83	664.6034	21093	21102	21168	-1	0	21079	21224	21168	3.7073E+06	3.451	87	3.0723E+08	743838	1.0742E+06	1.11E+06	76	1.6148E+08	21159	25.1	-0.5201	0.3213	18	0
0	84	490.0309	21103	21104	21012	-1	0	21000	21181	21012	5.7487E+07	5.352	42	4.1045E+09	8.4894E+06	1.0741E+07	1.81E+07	76	2.476E+09	21032	22.6	0.5805	0.5272	20	0
0	85	735.781	21103	21105	21090	-1	0	21079	21124	21090	872214	1.107	23	3.4445E+07	456066	788040	639628	76	1.5732E+06	21087	6.27	0.186	0.3789	6	0
0	86	568.1265	21103	21106	21158	-1	0	21033	21278	21158	8.4483E+06	3.942	127	9.2615E+08	3.1252E+06	2.1433E+06	2.57E+06	76	5.1233E+08	21166	33.5	0.2279	0.2556	24	0
0	87	794.4175	21103	21107	21103	-1	0	21068	21133	21103	1.5588E+06	2.028	38	8.2028E+07	1.9056E+06	768585	552628	76	3.0853E+07	21087	12.8	0.1591	0.3289	9	0
0	88	897.9285	21103	21108	21210	81	0	21068	21141	21114	3.3744E+06	2.442	21	1.3182E+08	2.9122E+06	1.3821E+06	1.14E+06	30	4.4234E+07	21114	11.7	0.3465	0.2875	10	0
0	89	770.3768	21103	21109	21111	-1	0	21068	21155	21111	2.1257E+06	2.602	57	1.1889E+08	1.6208E+06	816887	685316	76	5.1102E+07	21104	15.3	-0.3535	0.312	13	0
0	90	659.6774	21103	21110	21144	-1	0	21044	21190	21144	2.7538E+06	2.417	85	2.0332E+08	949208	1.1395E+06	982962	76	5.5376E+07	21154	19.7	0.1872	0.279	13	0
0	91	513.8083	21111	21112	21012	-1	0	21000	21178	21012	7.812E+07	5.868	41	4.988E+09	7.2883E+06	1.3312E+07	2.44E+07	76	3.1087E+09	21028	19.4	0.4282	0.4667	17	0
0	92	624.3325	21111	21113	21012	-1	0	21000	21181	21012	9.0593E+07	5.83	41	5.8357E+09	6.9459E+06	1.5539E+07	2.85E+07	76	3.8325E+09	21030	19.4	0.3907	0.4194	18	0
0	93	461.3029	21114	21115	21144	-1	0	21000	21181	21144	1.7699E+07	3.782	41	1.2094E+09	7.2646E+06	4.68E+06	4.59E+06	76	5.4853E+08	21141	25	-0.6639	0.2546	19	0
0	94	572.6524	21114	21116	21213	-1	0	21033	21307	21213	7.0608E+06	3.622	112	8.3258E+08	844866	1.9494E+06	2.09E+06	42	4.2495E+08	21194	29	-0.07947	0.2298	22	0
0	95	602.3089	21114	21117	21155	-1	0	21054	21364	21155	2.4901E+07	3.908	59	2.5658E+09	1.4441E+07	6.3711E+06	6.84E+06	76	1.2445E+09	21152	28.1	-0.08386	0.2039	22	0
0	96	427.2821	21114	21118	21241	267	0	21081	21442	21232	2.7363E+07	3.763	111	3.408E+09	3.195E+06	7.2722E+06	7.19E+06	43	1.7346E+09	21233	35.2	-0.04634	0.2169	25	0
0	97	687.6121	21114	21119	21144	-1	0	21027	21249	21144	7.2288E+06	4.34	88	6.8284E+08	5.8123E+06	1.6657E+06	2.16E+06	76	3.9981E+08	21133	27.1	-0.04971	0.2348	19	0
0	98	970.7947	21114	21120	21196	-1	0	21079	21318	21196	5.9009E+06	3.676	141	7.3808E+08	2.9256E+06	1.6054E+06	1.47E+06	39	3.8812E+08	21195	38.2	0.1396	0.2424	27	0
0	99	590.858	21121	21122	21047	-1	0	21000	21226	21047	9.3609E+07	4.399	55	8.5055E+09	2.2038E+07	2.1281E+07	3.17E+07	76	5.0839E+09	21047	26.1	0.2566	0.3407	23	0
0	100	690.0683	21121	21123	21093	-1	0	21063	21124	21093	6.1034E+06	2.217	35	3.2152E+08	3.417E+06	2.7529E+06	2.3E+06	76	1.387E+08	21096	15.5	-0.1554	0.2698	13	0
0	101	419.2422	21124	21125	21285	-1	0	21093	21492	21285	1.0371E+08	3.015	91	1.2726E+10	3.0704E+06	3.44E+07	3.31E+07	50	5.5427E+09	21276	28.9	-0.1786	0.2549	20	0
0	102	403.6304	21124	21126	21012	-1	0	21000	21210	21012	4.4441E+08	3.98	56	4.4183E+10	1.3554E+08	1.1166E+08	1.47E+08	76	2.2778E+10	21043	29.1	0.5515	0.5801	24	0
0	103	637.3241	21124	21127	21121	-1	0	21090	21318	21121	2.2539E+07	2.409	105	2.4852E+09	2.1803E+07	9.3577E+06	8.13E+06	76	9.4587E+08	21134	27.9	0.354	0.4425	19	0
0	104	541.6887	21124	21128	21144	-1	0	21111	21237	21144	4.7781E+06	4.583	75	3.0693E+08	4.136E+06	1.0426E+06	1.15E+06	76	1.7394E+08	21162	24.9	0.2225	0.3027	18	0
0	105	728.0999	21124	21129	21213	-1	0	21063	21269	21213	1.1903E+07	4.794	85	1.0442E+09	4.0939E+06	2.483E+06	2.66E+06	41	6.0117E+08	21189	29	-0.1264	0.2503	21	0
0	106	858.4763	21124	21130	21178	-1	0	21079	21321	21178	7.276E+06	4.142	100	7.7197E+08	2.8539E+06	1.7567E+06	1.65E+06	41	4.1053E+08	21197	36.6	0.1011	0.2968	25	0
0	107	664.8546	21124	21131	21144	-1	0	21111	21232	21144	3.4404E+06	3.987	52	2.0723E+08	2.1318E+06	862890	781509	76	1.0236E+08	21150	19.4	0.7536	0.3674	15	0
0	108	454.2725	21124	21132	21168	-1	0	21090	21213	21168	5.4134E+06	4.174	40	3.6361E+08	2.0881E+06	1.2968E+06	1.08E+06	33	2.0234E+08	21173	21.9	-0.05879	0.2488	16	0
0	109	672.046	21133	21134	21033	-1	0	21000	21224	21033	7.6211E+07	3.97	60	7.731E+09	2.2587E+07	1.9198E+07	2.67E+07	76	3.9574E+09	21041	26.7	0.5175	0.4567	22	0
0	110	985.1482	21133	21135	21168	143	0	21093	21210	21178	6.7694E+06	4.136	63	4.4741E+08	4.3453E+06	1.6367E+06	1.71E+06	39	2.7828E+08	21171	19.7	-0.01308	0.2494	14	0
0	111	681.723	21133	21136	21226	-1	0	21090	21419	21226	8.5146E+08	4.547	101	9.9048E+10	2.0955E+07	1.8725E+08	2.01E+08	41	5.9575E+10	21242	32.8	0.1578	0.2777	24	0
0	112	654.391	21133	21137	21376	271	0	21090	21456	21249	2.0246E+07	3.183	118	2.8157E+09	5.6224E+06	6.3608E+06	5.78E+06	45	1.2476E+09	21245	36.9	-0.2842	0.1947	27	0
0	113	448.7741	21133	21138	21124	-1	0	21068	21181	21124	2.1617E+06	2.996	57	1.5727E+08	2.1266E+06	721532	660644	76	7.376E+07	21127	17.6	0.01337	0.2717	13	0
0	114	490.3027	21133	21139	21141	-1	0	21068	21237	21141	5.1198E+06	4.346	73	4.1204E+08	4.9894E+06	1.178E+06	1.26E+06	76	2.2029E+08	21139	24.1	0.08767	0.2321	17	0
0	115	641.6672	21133	21140	21133	-1	0	21103	21190	21133	2.8814E+06	3.63	52	1.3398E+08	2.5749E+06	793757	639574	76	5.9427E+07	21132	15.4	-0.127	0.2998	12	0
0	116	504.537	21141	21142	21012	-1	0	21000	21210	21012	3.5875E+08	4.003	54	3.5348E+10	8.0991E+07	8.9619E+07	1.17E+08	76	1.8259E+10	21043	29.6	0.5197	0.5837	24	0
0	117	410.2292	21141	21143	21012	-1	0	21000	21232	21012	2.9072E+07	3.799	82	3.0594E+09	4.5728E+06	7.6525E+06	9.62E+06	76	1.5249E+09	21047	33.4	0.5227	0.6779	26	0
0	118	500.7734	21144	21145	21155	-1	0	21068	21260	21155	4.3069E+06	3.218	136	4.7417E+08	3.615E+06	1.3384E+06	1.23E+06	76	2.359E+08	21154	33.2	0.08444	0.1995	24	0
0	119	442.6049	21144	21146	21144	-1	0	21037	21249	21144	4.1513E+06	3.444	139	4.4584E+08	4.2108E+06	1.2054E+06	1.16E+06	76	2.0932E+08	21139	34.8	-0.01448	0.2605	25	0
0	120	762.9256	21144	21147	21232	-1	0	21114	21351	21232	9.6783E+06	4.344	97	9.7575E+08	3.6245E+06	2.2279E+06	2.33E+06	42	5.5842E+08	21213	32.3	-0.3186	0.3053	22	0
0	121	802.4091	21144	21148	21144	-1	0	21114	21202	21144	4.4137E+06	2.225	7	1.4448E+08	3.3187E+06	1.9835E+06	2.73E+06	76	8.2275E+06	21148	6.67	0.113	0.454	6	0
0	122	487.95	21144	21149	21044	-1	0	21000	21237	21044	1.3177E+07	3.882	62	1.273E+09	2.9757E+06	3.394E+06	4.44E+06	76	6.755E+08	21045	25.8	0.22	0.3383	22	0
0	123	746.705	21144	21150	21224	-1	0	21068	21249	21224	9.7148E+06	3.112	53	8.1137E+08	3.5286E+06	3.1217E+06	2.35E+06	42	3.2977E+08	21209	27.3	-0.4533	0.273	19	0
0	124	445.5992	21144	21151	21178	-1	0	21133	21224	21178	2.3964E+06	3.296	51	9.9708E+07	1.4389E+06	727086	530337	76	3.1703E+07	21169	17.1	-0.3314	0.3459	12	0
0	125	580.3763	21144	21152	21144	-1	0	21103	21196	21144	2.6207E+06	3.515	50	1.3359E+08	2.3322E+06	745535	498972	76	5.036E+07	21151	18	0.1184	0.2494	14	0
0	126	830.9042	21144	21153	21168	-1	0	21114	21202	21168	3.5294E+06	4.168	50	2.0978E+08	3.8852E+06	846833	617335	37	1.4122E+08	21170	18.1	0.03071	0.2842	13	0
0	127	604.6671	21144	21154	21269	-1	0	21124	21492	21269	7.8076E+08	3.168	83	9.3594E+10	4.0688E+06	2.4643E+08	2.44E+08	49	4.4145E+10	21285	32	0.3838	0.3984	22	0
