scan_num, scan_time, type, bpi, bpi_mz, tic, num_peaks, num_deisotoped
22,0.0046,1,0.94606,599.35400,2.8189,3,0
122,0.0262,1,0.9218,599.35400,2.7269,3,0
223,0.0481,1,0.94584,542.33200,2.7807,3,0
323,0.0697,1,0.943,263.66100,2.7636,3,0
424,0.0916,1,0.93733,263.66100,2.7698,3,0
524,0.1132,1,0.96398,263.66100,2.7588,3,0
624,0.1349,1,0.94987,263.66100,2.745,3,0
724,0.1565,1,1.0037,263.66100,2.9036,3,0
824,0.1781,1,0.92092,542.33200,2.7297,3,0
924,0.1997,1,544.205,263.66100,683.092,3,0
1024,0.2214,1,651.076,263.66100,652.943,3,0
1125,0.2432,1,423.762,263.66100,427.369,3,0
1225,0.2649,1,670.718,263.66100,697.074,3,0
1325,0.2865,1,521.635,263.66100,523.513,3,0
1425,0.3081,1,18.404,263.66100,20.283,3,0
1525,0.3298,1,209.676,263.66100,211.511,3,0
1625,0.3514,1,178.542,263.66100,180.447,3,0
1725,0.3730,1,155.931,263.66100,157.824,3,0
1826,0.3948,1,17.918,263.66100,19.715,3,0
1926,0.4165,1,2.7983,263.66100,4.6094,3,0
2026,0.4381,1,0.95302,599.35400,2.7638,3,0
2126,0.4597,1,68.689,263.66100,70.511,3,0
2226,0.4813,1,0.9548,263.66100,2.7809,3,0
2326,0.5030,1,5.6612,263.66100,7.5708,3,0
2426,0.5246,1,60.712,263.66100,62.525,3,0
2527,0.5464,1,0.93765,263.66100,2.7827,3,0
2627,0.5681,1,125.814,263.66100,127.648,3,0
2727,0.5897,1,2.7028,263.66100,4.5329,3,0
2827,0.6113,1,1.5872,263.66100,3.405,3,0
2927,0.6329,1,2.7873,263.66100,4.5949,3,0
3027,0.6545,1,92.168,263.66100,93.973,3,0
3127,0.6762,1,0.94801,599.35400,2.8147,3,0
3227,0.6980,1,2.7585,263.66100,4.6868,3,0
3328,0.7197,1,3.9102,263.66100,5.7481,3,0
3429,0.7415,1,9,263.66100,10.828,3,0
3529,0.7631,1,3.7891,263.66100,5.5901,3,0
3630,0.7850,1,25.804,263.66100,27.783,3,0
3730,0.8066,1,0.93451,599.35400,2.7358,3,0
3831,0.8285,1,131.477,263.66100,133.319,3,0
3931,0.8501,1,93.263,263.66100,95.074,3,0
4031,0.8717,1,14.361,263.66100,16.24,3,0
4130,0.8933,1,6.2125,263.66100,8.0359,3,0
4230,0.9150,1,11.849,263.66100,13.703,3,0
4331,0.9367,1,74.33,263.66100,76.41,3,0
4431,0.9583,1,2.641,263.66100,4.9373,3,0
4532,0.9801,1,0.93773,599.35400,2.7509,3,0
4632,1.0017,1,94.087,263.66100,95.973,3,0
4733,1.0236,1,1.7949,263.66100,3.6795,3,0
4833,1.0452,1,4.6885,263.66100,6.7634,3,0
4934,1.0671,1,103.483,263.66100,105.309,3,0
5034,1.0887,1,27.55,263.66100,29.58,3,0
5135,1.1106,1,0.94197,599.35400,2.8084,3,0
5234,1.1322,1,1.4319,263.66100,3.2768,3,0
5334,1.1538,1,105.881,263.66100,107.802,3,0
5434,1.1754,1,0.97748,263.66100,2.8481,3,0
5534,1.1970,1,0.95015,263.66100,2.8093,3,0
5635,1.2187,1,0.94966,263.66100,2.7587,3,0
5735,1.2404,1,85.602,263.66100,87.398,3,0
